img_name,saddle,persistence,puncak_mati,puncak_utama
MO_29936_ccrop.jpg,26.627054,0.056274,26.683328,36.235342
MO_29936_ccrop.jpg,26.248809,0.151948,26.400758,26.683328
MO_29936_ccrop.jpg,26.248809,0.151948,26.400758,36.235342
MO_29936_ccrop.jpg,26.000000,0.683328,26.683328,36.235342
MO_29936_ccrop.jpg,25.000000,0.298221,25.298221,25.961510
MO_29936_ccrop.jpg,23.853721,2.107789,25.961510,36.235342
MO_30883_ccrop.jpg,41.303753,0.132946,41.436699,42.720019
MO_30883_ccrop.jpg,40.792156,0.207844,41.000000,42.720019
MO_30883_ccrop.jpg,40.521599,0.196947,40.718546,42.720019
MO_30883_ccrop.jpg,40.311289,0.185625,40.496913,42.720019
MO_30883_ccrop.jpg,40.249224,0.062065,40.311289,40.804412
MO_30883_ccrop.jpg,40.249224,0.555188,40.804412,42.720019
MO_33803_ccrop.jpg,36.055513,0.166028,36.221541,37.000000
MO_33803_ccrop.jpg,35.608988,0.196040,35.805028,37.000000
MO_33803_ccrop.jpg,35.341194,0.169368,35.510562,37.000000
MO_33803_ccrop.jpg,35.227830,0.282732,35.510562,37.000000
MO_33803_ccrop.jpg,33.421550,0.119470,33.541020,37.000000
MO_33803_ccrop.jpg,33.015148,0.226392,33.241540,37.000000
MO_33803_ccrop.jpg,32.557641,0.092014,32.649655,37.000000
MO_33803_ccrop.jpg,31.256999,0.318308,31.575307,37.000000
MO_33803_ccrop.jpg,31.144823,1.412818,32.557641,37.000000
MO_35781_ccrop.jpg,22.203603,0.268602,22.472205,22.671568
MO_35781_ccrop.jpg,21.931712,0.091003,22.022716,22.360680
MO_35781_ccrop.jpg,21.540659,0.092648,21.633308,22.360680
MO_35781_ccrop.jpg,20.615528,0.193124,20.808652,22.360680
MO_35781_ccrop.jpg,20.248457,0.367071,20.615528,22.671568
MO_35781_ccrop.jpg,20.248457,2.423111,22.671568,34.985711
MO_35781_ccrop.jpg,20.248457,0.342804,20.591260,22.360680
MO_35781_ccrop.jpg,20.248457,0.342804,20.591260,21.000000
MO_35781_ccrop.jpg,20.124612,0.875388,21.000000,22.360680
MO_35781_ccrop.jpg,17.464249,4.896431,22.360680,34.985711
MO_36319_ccrop.jpg,28.319605,0.105736,28.425341,28.861739
MO_36319_ccrop.jpg,27.802878,0.089774,27.892651,28.861739
MO_36319_ccrop.jpg,27.730849,0.161802,27.892651,28.017851
MO_36319_ccrop.jpg,27.018512,0.276176,27.294688,28.017851
MO_36319_ccrop.jpg,26.683328,0.149488,26.832816,28.017851
MO_36319_ccrop.jpg,26.570661,0.262155,26.832816,26.925824
MO_36319_ccrop.jpg,26.400758,0.226296,26.627054,26.925824
MO_36319_ccrop.jpg,26.305893,0.170512,26.476405,28.861739
MO_36319_ccrop.jpg,26.248809,0.151948,26.400758,28.017851
MO_36319_ccrop.jpg,26.000000,0.076810,26.076810,28.017851
MO_36319_ccrop.jpg,25.961510,0.514895,26.476405,28.861739
MO_36319_ccrop.jpg,25.942244,0.134566,26.076810,28.017851
MO_36319_ccrop.jpg,25.942244,0.983580,26.925824,28.017851
MO_36319_ccrop.jpg,24.515301,0.182877,24.698178,28.861739
MO_36319_ccrop.jpg,24.083189,0.103584,24.186773,28.861739
MO_36319_ccrop.jpg,19.798990,8.218862,28.017851,28.861739
MO_36866_ccrop.jpg,43.174066,0.092549,43.266615,44.045431
MO_36866_ccrop.jpg,42.720019,0.291608,43.011626,44.045431
MO_37056_ccrop.jpg,42.720019,0.233444,42.953463,43.000000
MO_37056_ccrop.jpg,39.458839,0.164386,39.623226,43.000000
MO_37056_ccrop.jpg,37.735925,0.277231,38.013156,43.000000
MO_37056_ccrop.jpg,37.589892,0.212224,37.802116,43.000000
MO_37313_ccrop.jpg,41.773197,0.095646,41.868843,42.379240
MO_37313_ccrop.jpg,39.962482,0.062510,40.024992,42.379240
MO_37313_ccrop.jpg,39.357337,0.101502,39.458839,42.379240
MO_37313_ccrop.jpg,38.600518,0.296783,38.897301,38.910153
MO_37313_ccrop.jpg,38.470768,0.155648,38.626416,38.910153
MO_37313_ccrop.jpg,38.275318,0.195450,38.470768,38.910153
MO_37313_ccrop.jpg,38.052595,0.274941,38.327536,38.910153
MO_37313_ccrop.jpg,38.052595,0.857558,38.910153,42.379240
MO_37313_ccrop.jpg,38.013156,0.262163,38.275318,42.379240
MO_37313_ccrop.jpg,37.696154,0.105963,37.802116,42.379240
MO_37313_ccrop.jpg,37.443290,0.093358,37.536649,42.379240
MO_37313_ccrop.jpg,37.013511,0.107911,37.121422,42.379240
MO_37313_ccrop.jpg,36.674242,0.203936,36.878178,42.379240
MO_37313_ccrop.jpg,27.892651,0.391620,28.284271,42.379240
MO_37507_ccrop.jpg,46.010868,0.086854,46.097722,46.615448
MO_37507_ccrop.jpg,45.453273,0.153744,45.607017,46.615448
MO_37507_ccrop.jpg,45.000000,0.122057,45.122057,46.615448
MO_37507_ccrop.jpg,43.965896,0.079535,44.045431,46.615448
MO_37507_ccrop.jpg,42.720019,0.221802,42.941821,46.615448
MO_37507_ccrop.jpg,42.485292,0.234727,42.720019,46.615448
MO_37507_ccrop.jpg,42.485292,0.058803,42.544095,46.615448
MO_37784_ccrop.jpg,40.792156,0.207844,41.000000,41.109610
MO_37784_ccrop.jpg,40.521599,0.282812,40.804412,41.109610
MO_37784_ccrop.jpg,40.311289,0.185625,40.496913,41.109610
MO_37784_ccrop.jpg,40.249224,0.062065,40.311289,41.109610
MO_37784_ccrop.jpg,39.824616,0.175384,40.000000,41.109610
MO_37784_ccrop.jpg,39.623226,0.201390,39.824616,41.109610
MO_38254_ccrop.jpg,36.069378,0.055406,36.124784,40.000000
MO_38254_ccrop.jpg,35.468296,0.140692,35.608988,37.643060
MO_38254_ccrop.jpg,35.468296,0.140692,35.608988,40.000000
MO_38254_ccrop.jpg,35.114100,0.113730,35.227830,37.643060
MO_38254_ccrop.jpg,35.114100,0.113730,35.227830,40.000000
MO_38254_ccrop.jpg,34.928498,0.057213,34.985711,37.643060
MO_38254_ccrop.jpg,34.928498,0.057213,34.985711,40.000000
MO_38254_ccrop.jpg,34.885527,2.757533,37.643060,40.000000
MO_38756_ccrop.jpg,33.600595,0.133660,33.734256,35.057096
MO_38756_ccrop.jpg,32.893768,0.212122,33.105891,35.057096
MO_38756_ccrop.jpg,30.479501,0.114616,30.594117,30.805844
MO_38756_ccrop.jpg,30.000000,0.083218,30.083218,30.805844
MO_38756_ccrop.jpg,29.681644,0.050493,29.732137,30.805844
MO_38756_ccrop.jpg,29.681644,0.050493,29.732137,30.083218
MO_38756_ccrop.jpg,29.410882,0.135691,29.546573,30.805844
MO_38756_ccrop.jpg,29.410882,0.135691,29.546573,30.083218
MO_38756_ccrop.jpg,29.154759,0.928458,30.083218,30.805844
MO_38756_ccrop.jpg,25.495098,0.058767,25.553865,30.805844
MO_38756_ccrop.jpg,25.059928,0.238293,25.298221,30.805844
MO_38756_ccrop.jpg,25.000000,0.059928,25.059928,30.805844
