img_name,galat,f_badan,puncak_rel_badan,saddle_rel_badan,r_sel,luas_sel,pusat_fallback,n_komp_inti,frak_komp2,ori_r_lobus,ori_r_pisah,ori_br,ori_status,ori_n_lobus_kal,ori_luas_nukleus
BA_22197_ccrop.jpg,,0.0,0.0,0.0,60.8276253029822,14156,False,1,0.0,26.832815729997478,12.529964086141668,0.46696419087073,normal,2,6939
BA_24720_ccrop.jpg,,0.0,0.0,0.0,56.88585061331157,11392,False,3,0.3010269576379974,23.08679276123039,0.0,0.0,terpisah_di_nol,4,6232
BA_25245_ccrop.jpg,,0.0,0.0,0.0,53.08483775994799,9927,False,1,0.0,26.248809496813376,12.165525060596439,0.4634695932428228,normal,2,6258
BA_25610_ccrop.jpg,,0.0,0.0,0.0,55.47071299343465,11903,False,1,0.0,29.427877939124322,,1.0,tak_pernah_pecah,1,6086
BA_26315_ccrop.jpg,,0.0,0.0,0.0,50.00999900019995,11696,False,1,0.0,35.608987629529715,,1.0,tak_pernah_pecah,1,6431
BA_30267_ccrop.jpg,,0.0,0.0,0.0,56.4003546088143,11424,False,1,0.0,22.47220505424423,7.0,0.31149591164298934,normal,3,6165
BA_31317_ccrop.jpg,,0.0,0.0,0.0,52.20153254455275,14115,False,2,0.2307455803228286,27.586228448267445,0.0,0.0,terpisah_di_nol,2,6505
LY_64434_ccrop.jpg,,0.0,0.0,0.0,50.0,9893,False,1,0.0,38.18376618407357,,1.0,tak_pernah_pecah,1,6342
LY_64544_ccrop.jpg,,0.0,0.0,0.0,40.19950248448356,5952,False,1,0.0,38.01315561749642,,1.0,tak_pernah_pecah,1,5442
LY_65073_ccrop.jpg,,0.0,0.0,0.0,49.39635614091387,8748,False,1,0.0,42.720018726587654,,1.0,tak_pernah_pecah,1,6567
LY_65844_ccrop.jpg,,0.0,0.0,0.0,54.589376255824725,10796,False,1,0.0,43.93176527297759,,1.0,tak_pernah_pecah,1,7496
LY_68814_ccrop.jpg,,0.0,0.0,0.0,42.579337712087536,6906,False,1,0.0,34.23448553724738,,1.0,tak_pernah_pecah,1,5186
MO_26771_ccrop.jpg,,0.0,0.0,0.0,72.18032973047436,22663,False,1,0.0,30.14962686336267,16.15549442140351,0.5358439258508835,normal,2,8437
MO_27445_ccrop.jpg,,0.0,0.0,0.0,60.53924347066124,14334,False,1,0.0,39.319206502675,,1.0,tak_pernah_pecah,1,8004
MO_28078_ccrop.jpg,,0.0,0.0,0.0,59.43904440685432,13462,False,1,0.0,45.5411901469428,,1.0,tak_pernah_pecah,1,9529
BNE_14932_ccrop.jpg,,0.0,0.0,0.0,58.82176467941097,11227,False,1,0.0,22.360679774997898,10.63014581273465,0.4753945729601885,normal,2,5139
BNE_16131_ccrop.jpg,,0.0,0.0,0.0,59.405386961116584,13104,False,1,0.0,23.53720459187964,9.848857801796104,0.41843787198051424,normal,2,5365
BNE_17008_ccrop.jpg,,0.0,0.0,0.0,68.41052550594829,18611,False,1,0.0,23.323807579381203,12.649110640673518,0.5423261445466404,normal,2,6206
BNE_21130_ccrop.jpg,,0.0,0.0,0.0,65.05382386916237,14327,False,1,0.0,21.400934559032695,8.94427190999916,0.41793837952857293,normal,2,6375
BNE_24354_ccrop.jpg,,0.0,0.0,0.0,71.47027354082255,18148,False,1,0.0,25.612496949731394,13.892443989449804,0.5424088099147826,normal,2,6750
BNE_25765_ccrop.jpg,,0.0,0.0,0.0,61.5223536610881,17215,False,1,0.0,25.059928172283335,14.142135623730951,0.5643326479831003,normal,2,5298
BNE_27915_ccrop.jpg,,0.0,0.0,0.0,62.48199740725323,13968,False,1,0.0,23.323807579381203,5.0,0.21437323142813602,normal,2,5050
EO_7922_ccrop.jpg,,0.0,0.0,0.0,70.57619995437555,16313,False,1,0.0,24.0,9.0,0.375,normal,3,6526
EO_8539_ccrop.jpg,,0.0,0.0,0.0,59.0592922409336,11892,False,1,0.0,19.924858845171276,5.830951894845301,0.2926470867450292,normal,2,4475
EO_8635_ccrop.jpg,,0.0,0.0,0.0,67.62396025078685,14862,False,1,0.0,20.518284528683193,2.23606797749979,0.10897928500669322,normal,3,5233
EO_8741_ccrop.jpg,,0.0,0.0,0.0,74.24284477308234,19143,False,1,0.0,25.45584412271571,2.23606797749979,0.08784104611578832,normal,2,8000
EO_9228_ccrop.jpg,,0.0,0.0,0.0,69.35416353759881,16606,False,1,0.0,24.596747752497688,3.0,0.12196734422726126,normal,2,7046
EO_9265_ccrop.jpg,,0.0,0.0,0.0,73.08214556237385,18136,False,1,0.0,28.600699292150182,4.47213595499958,0.15636456680019054,normal,2,6788
EO_10150_ccrop.jpg,,0.0,0.0,0.0,67.02984409947557,15262,False,1,0.0,26.627053911388696,2.23606797749979,0.0839772956084863,normal,2,6598
EO_12586_ccrop.jpg,,0.0,0.0,0.0,71.34423592694787,17862,False,1,0.0,23.0,2.0,0.08695652173913043,normal,2,6647
EO_14468_ccrop.jpg,,0.0,0.0,0.0,60.00833275470999,12304,False,1,0.0,25.80697580112788,7.810249675906654,0.30264102760794276,normal,2,4744
BNE_7323_ccrop.jpg,,0.0,0.0,0.0,64.40496875241847,14045,False,1,0.0,20.223748416156685,10.0,0.49446817643414875,normal,2,5267
BNE_7938_ccrop.jpg,,0.0,0.0,0.0,77.64663547121665,22035,False,1,0.0,22.0,12.083045973594572,0.549229362436117,normal,2,8049
BNE_8741_ccrop.jpg,,0.0,0.0,0.0,67.97793759742936,17422,False,1,0.0,25.45584412271571,18.973665961010276,0.7453559924999299,normal,2,7352
BNE_9071_ccrop.jpg,,0.0,0.0,0.0,67.4166151627327,18173,False,1,0.0,23.430749027719962,20.8806130178211,0.8911628472960084,normal,1,6710
BNE_9373_ccrop.jpg,,0.0,0.0,0.0,58.59180830116101,11942,False,1,0.0,32.01562118716424,,1.0,tak_pernah_pecah,1,5250
BNE_9763_ccrop.jpg,,0.0,0.0,0.0,64.40496875241847,15534,False,1,0.0,23.194827009486403,13.45362404707371,0.5800269190010058,normal,2,6009
BNE_12387_ccrop.jpg,,0.0,0.0,0.0,59.0,12171,False,1,0.0,21.633307652783937,12.727922061357855,0.588348405414552,normal,2,5274
BNE_12405_ccrop.jpg,,0.0,0.0,0.0,67.20119046564577,16071,False,1,0.0,22.0,13.0,0.5909090909090909,normal,2,6077
BA_114899_ccrop.jpg,,0.0,0.0,0.0,58.137767414994535,12332,False,1,0.0,23.021728866442675,1.0,0.04343722427630694,normal,2,5407
BA_115323_ccrop.jpg,,0.0,0.0,0.0,51.66236541235796,9666,False,1,0.0,29.068883707497267,,1.0,tak_pernah_pecah,1,4733
BA_115777_ccrop.jpg,,0.0,0.0,0.0,47.53945729601885,11061,False,2,0.3011324639670556,23.08679276123039,0.0,0.0,terpisah_di_nol,3,5828
BA_116477_ccrop.jpg,,0.0,0.0,0.0,49.040799340956916,10044,False,1,0.0,24.596747752497688,4.0,0.16262312563634834,normal,2,5395
BA_119131_ccrop.jpg,,0.0,0.0,0.0,64.07027391856539,14619,False,1,0.0,24.08318915758459,7.211102550927978,0.29942473580817114,normal,2,6883
BA_119883_ccrop.jpg,,0.0,0.0,0.0,44.68780594300866,7631,False,1,0.0,21.095023109728988,4.123105625617661,0.19545395158709694,normal,3,4999
BA_120278_ccrop.jpg,,0.0,0.0,0.0,54.12947441089743,10415,False,1,0.0,24.186773244895647,17.46424919657298,0.7220578379655755,normal,2,5859
BA_121453_ccrop.jpg,,0.0,0.0,0.0,50.15974481593781,9457,False,1,0.0,21.02379604162864,2.23606797749979,0.10635890745287926,normal,3,5392
BA_102750_ccrop.jpg,,0.0,0.0,0.0,51.85556864985669,10701,False,1,0.0,25.0,17.46424919657298,0.6985699678629191,normal,2,6843
BA_10387_ccrop.jpg,,0.0,0.0,0.0,54.70831746635972,10460,False,1,0.0,24.413111231467404,5.0,0.20480798012976012,normal,2,5737
BA_10622_ccrop.jpg,,0.0,0.0,0.0,61.68468205316454,13580,False,1,0.0,22.80350850198276,9.848857801796104,0.43190098580399366,normal,2,6568
BA_107595_ccrop.jpg,,0.0,0.0,0.0,60.802960454241045,13840,False,1,0.0,26.476404589747453,11.313708498984761,0.42731287251010686,normal,2,5918
BA_107876_ccrop.jpg,,0.0,0.0,0.0,64.81512169239521,15642,False,1,0.0,24.758836806279895,3.0,0.12116885875830291,normal,3,8737
BA_111710_ccrop.jpg,,0.0,0.0,0.0,58.0,12012,False,1,0.0,29.966648127543394,5.830951894845301,0.19458138494594826,normal,2,7629
BA_112418_ccrop.jpg,,0.0,0.0,0.0,51.0,8969,False,2,0.4839319470699433,21.633307652783937,0.0,0.0,terpisah_di_nol,3,4761
BA_114542_ccrop.jpg,,0.0,0.0,0.0,50.47771785649585,10761,False,1,0.0,23.08679276123039,6.324555320336759,0.2739469005394969,normal,2,5892
BA_155216_ccrop.jpg,,0.0,0.0,0.0,50.0,8738,False,1,0.0,18.0,3.605551275463989,0.20030840419244383,normal,3,3903
BA_15551_ccrop.jpg,,0.0,0.0,0.0,49.193495504995376,8306,False,1,0.0,29.546573405388315,,1.0,tak_pernah_pecah,1,5747
BA_157951_ccrop.jpg,,0.009521521898428366,0.032508509200046554,0.022986987301618186,61.5223536610881,13654,False,1,0.0,23.08679276123039,13.416407864998739,0.5811291331695447,normal,2,6727
BA_1581_ccrop.jpg,,0.0,0.0,0.0,60.41522986797286,12497,False,1,0.0,34.20526275297414,1.0,0.029235267310234306,normal,1,6745
BA_158249_ccrop.jpg,,0.0,0.0,0.0,62.24146527838174,13320,False,2,0.3628571428571429,24.351591323771842,0.0,0.0,terpisah_di_nol,4,7350
BA_161101_ccrop.jpg,,0.0,0.0,0.0,52.03844732503075,9366,False,1,0.0,29.206163733020468,19.0,0.6505476095280057,normal,1,5551
BA_161905_ccrop.jpg,,0.0,0.0,0.0,46.57252408878007,8547,False,1,0.0,30.805843601498726,,1.0,tak_pernah_pecah,1,4613
BA_162861_ccrop.jpg,,0.0,0.0,0.0,55.78530272392541,12514,False,1,0.0,30.4138126514911,,1.0,tak_pernah_pecah,1,5192
BA_124389_ccrop.jpg,,0.0,0.0,0.0,57.8013840664737,11143,False,1,0.0,24.0,1.0,0.041666666666666664,normal,2,5478
BA_126424_ccrop.jpg,,0.0,0.0,0.0,49.193495504995376,11285,False,1,0.0,22.135943621178654,16.0,0.7228063223242011,normal,1,6143
BA_126839_ccrop.jpg,,0.0,0.0,0.0,57.28001396647874,12010,False,1,0.0,27.730849247724095,1.0,0.036060922298730945,normal,2,7322
BA_127306_ccrop.jpg,,0.0,0.0,0.0,60.108235708594876,12752,False,1,0.0,28.635642126552707,19.72308292331602,0.6887599319809763,normal,2,6372
BA_127671_ccrop.jpg,,0.0,0.0,0.0,65.94694837519019,15313,False,1,0.0,29.068883707497267,11.180339887498949,0.38461538461538464,normal,2,8323
BA_127868_ccrop.jpg,,0.0,0.0,0.0,57.77542730261716,11667,False,1,0.0,28.861739379323623,9.486832980505138,0.32869928093458733,normal,3,6829
BA_128084_ccrop.jpg,,0.0,0.0,0.0,49.0,11396,False,1,0.0,22.825424421026653,11.0,0.4819187497721559,normal,2,5944
BA_129641_ccrop.jpg,,0.0,0.0,0.0,56.639209034025185,11932,False,1,0.0,27.294688127912362,15.620499351813308,0.5722908163892636,normal,2,5969
BA_129960_ccrop.jpg,,0.0,0.0,0.0,57.688820407423826,11317,False,1,0.0,24.041630560342615,16.0,0.6655122646461624,normal,1,6508
BA_131174_ccrop.jpg,,0.0,0.0,0.0,46.84015371452148,9009,False,1,0.0,25.059928172283335,6.324555320336759,0.2523772325625344,normal,2,5452
BA_136209_ccrop.jpg,,0.0,0.0,0.0,46.52956049652737,8474,False,1,0.0,36.138621999185304,,1.0,tak_pernah_pecah,1,5375
BA_139275_ccrop.jpg,,0.0,0.0,0.0,61.00819617067857,12331,False,1,0.0,30.463092423455635,2.0,0.06565321642986127,normal,2,7292
BA_141630_ccrop.jpg,,0.0,0.0,0.0,60.728905802755904,12740,False,1,0.0,33.54101966249684,21.37755832643195,0.6373556481449131,normal,1,6698
BA_14309_ccrop.jpg,,0.0,0.0,0.0,66.85057965343307,16817,False,1,0.0,38.07886552931954,,1.0,tak_pernah_pecah,1,8761
BA_152708_ccrop.jpg,,0.0,0.0,0.0,49.24428900898052,12629,False,1,0.0,42.7551166528639,,1.0,tak_pernah_pecah,1,7801
BA_154572_ccrop.jpg,,0.010289845339810736,0.04913248626927609,0.03884264092946536,57.56735185849702,12049,False,1,0.0,23.259406699226016,8.246211251235321,0.35453231279152636,normal,3,6048
MO_29936_ccrop.jpg,,0.0,0.0,0.0,76.05918747922567,21292,False,1,0.0,36.235341863986875,23.853720883753127,0.658299871249747,normal,1,11983
MO_30883_ccrop.jpg,,0.0,0.0,0.0,65.30696746902278,17471,False,1,0.0,42.720018726587654,,1.0,tak_pernah_pecah,1,9637
MO_33803_ccrop.jpg,,0.0,0.0,0.0,69.81403870282824,18148,False,1,0.0,37.0,31.144823004794873,0.8417519731025641,normal,1,10699
MO_35781_ccrop.jpg,,0.0,0.0,0.0,63.34824385884742,13809,False,1,0.0,34.9857113690718,17.46424919657298,0.4991823379647438,normal,2,8949
MO_36319_ccrop.jpg,,0.0,0.0,0.0,68.60029154456998,15780,False,1,0.0,28.861739379323623,19.79898987322333,0.6859943405700354,normal,2,9331
MO_36866_ccrop.jpg,,0.0,0.0,0.0,59.93329625508679,13237,False,1,0.0,44.04543109109048,,1.0,tak_pernah_pecah,1,8809
MO_37056_ccrop.jpg,,0.0,0.0,0.0,67.17886572427373,23503,False,1,0.0,43.0,,1.0,tak_pernah_pecah,1,9563
MO_37313_ccrop.jpg,,0.0,0.0,0.0,82.97590011563598,23460,False,1,0.0,42.37924020083418,,1.0,tak_pernah_pecah,1,12941
MO_37507_ccrop.jpg,,0.0,0.0,0.0,87.66413177577246,40669,False,1,0.0,46.61544808322666,,1.0,tak_pernah_pecah,1,9983
MO_37784_ccrop.jpg,,0.0,0.0,0.0,57.982756057296896,12932,False,1,0.0,41.10960958218893,,1.0,tak_pernah_pecah,1,8403
MO_38254_ccrop.jpg,,0.0,0.0,0.0,59.20304046246274,14050,False,1,0.0,40.0,34.88552708502482,0.8721381771256205,normal,1,9298
MO_38756_ccrop.jpg,,0.0,0.0,0.0,70.51950084905593,17133,False,1,0.0,35.05709628591621,21.587033144922902,0.615767859632894,normal,2,11080
MO_41924_ccrop.jpg,,0.0,0.0,0.0,58.728187440104094,12310,False,1,0.0,44.77722635447622,,1.0,tak_pernah_pecah,1,7633
BA_100102_ccrop.jpg,,0.0,0.0,0.0,48.30113870293329,8733,False,1,0.0,25.0,5.0,0.2,normal,2,6008
BA_101381_ccrop.jpg,,0.0,0.0,0.0,63.28506932918696,14476,False,1,0.0,23.769728648009426,1.0,0.04207031619116713,normal,3,5465
BA_101611_ccrop.jpg,,0.0,0.0,0.0,63.953107821277925,14478,False,2,0.4297431760118327,29.154759474226502,0.0,0.0,terpisah_di_nol,2,7437
BA_164170_ccrop.jpg,,0.0,0.0,0.0,55.57877292636101,10383,False,1,0.0,23.600847442411894,2.0,0.08474271972140715,normal,3,6483
BA_166254_ccrop.jpg,,0.0,0.0,0.0,56.85068161420758,12377,False,1,0.0,30.610455730027933,11.0,0.35935433621164065,normal,2,8251
BA_166905_ccrop.jpg,,0.0,0.0,0.0,54.0,11985,False,1,0.0,41.23105625617661,,1.0,tak_pernah_pecah,1,7215
BA_168028_ccrop.jpg,,0.0,0.0,0.0,56.43580423808985,11377,False,1,0.0,25.298221281347036,12.529964086141668,0.4952903189039737,normal,2,6629
BA_168566_ccrop.jpg,,0.0,0.0,0.0,60.8276253029822,12410,False,1,0.0,33.12099032335839,,1.0,tak_pernah_pecah,1,7223
BA_172469_ccrop.jpg,,0.0,0.0,0.0,56.356011214421486,11151,False,1,0.0,36.71511950137164,,1.0,tak_pernah_pecah,1,5831
BA_173620_ccrop.jpg,,0.0,0.0,0.0,56.22277118748239,11946,False,1,0.0,21.0,13.0,0.6190476190476191,normal,2,5831
BA_174705_ccrop.jpg,,0.0,0.0,0.0,55.47071299343465,10814,False,1,0.0,20.8806130178211,4.123105625617661,0.19746094724798977,normal,4,5957
BA_174731_ccrop.jpg,,0.0,0.0,0.0,55.31726674375732,13273,False,1,0.0,22.47220505424423,11.704699910719626,0.520852309885318,normal,2,6066
BA_178358_ccrop.jpg,,0.0,0.0,0.0,62.64982043070834,13139,False,1,0.0,33.83784863137726,,1.0,tak_pernah_pecah,1,6666
BA_178853_ccrop.jpg,,0.0,0.0,0.0,69.02897942168927,19673,False,1,0.0,32.57299494980466,12.649110640673518,0.38833121302373136,normal,3,11867
BA_180745_ccrop.jpg,,0.0,0.0,0.0,61.07372593840988,13622,False,1,0.0,29.154759474226502,16.278820596099706,0.5583589400039664,normal,2,7939
BA_183362_ccrop.jpg,,0.0,0.0,0.0,50.99019513592785,9087,False,1,0.0,28.861739379323623,7.0710678118654755,0.24499797877501264,normal,2,6008
BA_184105_ccrop.jpg,,0.0,0.0,0.0,58.309518948453004,11852,False,1,0.0,38.0,,1.0,tak_pernah_pecah,1,7004
BA_184682_ccrop.jpg,,0.0,0.0,0.0,48.75448697299562,8187,False,1,0.0,20.248456731316587,6.4031242374328485,0.31622776601683794,normal,3,4027
BA_189696_ccrop.jpg,,0.0,0.0,0.0,58.872744118140105,13345,False,1,0.0,31.144823004794873,19.235384061671343,0.6176109608556767,normal,2,6941
BA_212748_ccrop.jpg,,0.0,0.0,0.0,56.568542494923804,11550,False,1,0.0,34.52535300326414,17.88854381999832,0.5181277601508398,normal,1,6023
BA_214521_ccrop.jpg,,0.0,0.0,0.0,54.57105459856901,10047,False,1,0.0,24.186773244895647,15.0,0.6201736729460423,normal,2,5192
BA_214889_ccrop.jpg,,0.0,0.0,0.0,54.56189146281496,10599,False,1,0.0,22.090722034374522,4.0,0.18107149208503706,normal,2,6131
BA_215988_ccrop.jpg,,0.0,0.0,0.0,59.53990258641679,13155,False,1,0.0,27.730849247724095,2.23606797749979,0.08063467359130037,normal,2,7262
BA_218293_ccrop.jpg,,0.0,0.0,0.0,57.245087125446844,11721,False,1,0.0,28.600699292150182,2.23606797749979,0.07818228340009527,normal,3,7054
BA_219183_ccrop.jpg,,0.0,0.0,0.0,49.64876634922564,8696,False,1,0.0,28.0178514522438,21.0,0.7495221407606621,normal,1,5374
BA_221009_ccrop.jpg,,0.0,0.0,0.0,53.14132102234569,10031,False,1,0.0,27.018512172212592,6.708203932499369,0.24828176658071038,normal,2,6643
BA_221057_ccrop.jpg,,0.0,0.0,0.0,58.7962583843564,14110,False,1,0.0,34.539832078341085,,1.0,tak_pernah_pecah,1,7307
BA_190505_ccrop.jpg,,0.0,0.0,0.0,61.40032573203501,14560,False,1,0.0,24.73863375370596,7.615773105863909,0.3078493817275997,normal,2,7528
BA_191120_ccrop.jpg,,0.0,0.0,0.0,53.600373133029585,10336,False,1,0.0,23.40939982143925,2.23606797749979,0.09552008998760876,normal,3,5788
BA_193488_ccrop.jpg,,0.0,0.0,0.0,53.009433122794285,9465,False,1,0.0,37.12142238654117,,1.0,tak_pernah_pecah,1,4986
BA_193863_ccrop.jpg,,0.0,0.0,0.0,60.440052945046304,13601,False,1,0.0,38.01315561749642,15.556349186104045,0.4092359324923785,normal,2,7940
BA_196745_ccrop.jpg,,0.0,0.0,0.0,68.62215385719105,16863,False,1,0.0,33.12099032335839,7.615773105863909,0.22993796476227124,normal,1,7008
BA_197357_ccrop.jpg,,0.0,0.0,0.0,53.85164807134504,12981,False,1,0.0,28.861739379323623,5.830951894845301,0.20203050891044216,normal,3,6327
BA_198105_ccrop.jpg,,0.0,0.0,0.0,57.245087125446844,11075,False,1,0.0,25.96150997149434,2.0,0.07703712157713453,normal,2,6278
BA_198565_ccrop.jpg,,0.0,0.0,0.0,58.137767414994535,11618,False,1,0.0,25.238858928247925,11.180339887498949,0.44298119496145877,normal,1,4754
BA_200989_ccrop.jpg,,0.0,0.0,0.0,60.0,13186,False,1,0.0,28.071337695236398,2.0,0.07124704998790965,normal,3,8477
BA_201200_ccrop.jpg,,0.0,0.0,0.0,61.40032573203501,13801,False,1,0.0,35.17101079013795,,1.0,tak_pernah_pecah,1,6964
BA_20201_ccrop.jpg,,0.0,0.0,0.0,55.362442142665635,15150,False,2,0.4063468451716871,27.459060435491963,0.0,0.0,terpisah_di_nol,2,8067
BA_202924_ccrop.jpg,,0.0,0.0,0.0,59.033888572581766,12714,False,1,0.0,30.364452901377952,12.0,0.3951989531632706,normal,2,6383
BA_204774_ccrop.jpg,,0.0,0.0,0.0,64.76109943476871,14811,False,1,0.0,28.635642126552707,12.0,0.4190581774617469,normal,2,7407
BA_206130_ccrop.jpg,,0.0,0.0,0.0,57.982756057296896,12344,False,1,0.0,23.600847442411894,8.0,0.3389708788856286,normal,2,6731
BA_209608_ccrop.jpg,,0.0,0.0,0.0,56.753854494650845,12682,False,1,0.0,27.85677655436824,12.083045973594572,0.43375607188477167,normal,2,7839
BA_210917_ccrop.jpg,,0.0,0.0,0.0,55.21775076911409,13512,False,1,0.0,21.840329667841555,2.23606797749979,0.1023825194723252,normal,3,7643
BA_223010_ccrop.jpg,,0.0,0.0,0.0,60.108235708594876,14540,False,1,0.0,28.792360097775937,7.0710678118654755,0.24558833620630077,normal,3,7978
BA_223705_ccrop.jpg,,0.0,0.0,0.0,58.0,11471,False,1,0.0,34.058772731852805,,1.0,tak_pernah_pecah,1,6692
BA_223799_ccrop.jpg,,0.0,0.0,0.0,47.853944456021594,8050,False,1,0.0,37.05401462729781,,1.0,tak_pernah_pecah,1,6105
BA_225229_ccrop.jpg,,0.0,0.0,0.0,58.59180830116101,12524,False,1,0.0,37.33630940518894,20.615528128088304,0.5521576303742327,normal,2,8414
BA_225540_ccrop.jpg,,0.0,0.0,0.0,67.11929677819934,15354,False,2,0.22394904458598727,32.0,0.0,0.0,terpisah_di_nol,2,7850
BA_229550_ccrop.jpg,,0.028478929579806064,0.044054573363672654,0.015575643783866592,64.20280367709809,14997,False,1,0.0,22.360679774997898,11.0,0.4919349550499537,normal,3,7218
BA_232284_ccrop.jpg,,0.0,0.0,0.0,65.29931086925804,15294,False,1,0.0,41.97618372363071,,1.0,tak_pernah_pecah,1,7953
BA_236096_ccrop.jpg,,0.0,0.0,0.0,55.65968020030299,10485,False,1,0.0,25.45584412271571,12.083045973594572,0.47466687473986285,normal,2,6913
BA_236251_ccrop.jpg,,0.0,0.0,0.0,58.52349955359813,11804,False,1,0.0,24.596747752497688,9.0,0.36590203268178373,normal,2,6350
BA_237069_ccrop.jpg,,0.0,0.0,0.0,58.137767414994535,11557,False,1,0.0,24.041630560342615,11.180339887498949,0.4650408323777029,normal,2,5010
BA_238012_ccrop.jpg,,0.0,0.0,0.0,62.96824596572466,13594,False,1,0.0,24.515301344262525,2.23606797749979,0.09121111529894008,normal,3,7296
BA_240301_ccrop.jpg,,0.0,0.0,0.0,63.52952069707436,15096,False,1,0.0,21.587033144922902,7.0,0.32426873822845564,normal,4,9313
BA_240977_ccrop.jpg,,0.0,0.0,0.0,62.609903369994115,13541,False,1,0.0,24.351591323771842,10.63014581273465,0.4365277682020551,normal,3,7644
BA_241069_ccrop.jpg,,0.0,0.0,0.0,39.824615503479755,7661,False,1,0.0,27.202941017470888,18.35755975068582,0.6748373177332485,normal,1,5543
BA_241108_ccrop.jpg,,0.06650261387613053,0.2719755335656852,0.20547291968955467,53.53503525729669,15994,False,1,0.0,36.22154055254967,,1.0,tak_pernah_pecah,1,6776
BA_241392_ccrop.jpg,,0.0,0.0,0.0,72.13875518748573,19052,False,1,0.0,34.20526275297414,7.810249675906654,0.22833473703480187,normal,2,10257
BA_24200302_ccrop.jpg,,0.0,0.0,0.0,57.0087712549569,11305,False,1,0.0,27.730849247724095,4.242640687119285,0.15299353615964298,normal,2,6606
BA_250000_ccrop.jpg,,0.0,0.0,0.0,63.071388124885914,15221,False,1,0.0,27.294688127912362,5.656854249492381,0.20725110406033592,normal,2,8057
BA_250396_ccrop.jpg,,0.0,0.0,0.0,67.4166151627327,15582,False,1,0.0,32.2490309931942,10.63014581273465,0.329626828631782,normal,1,5890
BA_251042_ccrop.jpg,,0.0,0.0,0.0,58.42088667591412,13327,False,1,0.0,32.2490309931942,25.495097567963924,0.7905694150420949,normal,1,7607
BA_254820_ccrop.jpg,,0.012816114382256103,0.9895453501482385,0.9767292357659824,50.0,14937,False,1,0.0,23.323807579381203,2.23606797749979,0.0958706236059213,normal,4,7015
BA_255467_ccrop.jpg,,0.0,0.0,0.0,60.29925372672534,13751,False,1,0.0,26.92582403567252,4.0,0.1485562705416415,normal,2,6026
BA_258997_ccrop.jpg,,0.0,0.0,0.0,54.12947441089743,10395,False,1,0.0,25.079872407968907,9.219544457292887,0.36760731104690386,normal,2,7100
BA_263028_ccrop.jpg,,0.0,0.0,0.0,37.57658845611187,7275,False,1,0.0,21.633307652783937,9.486832980505138,0.4385290096535146,normal,2,4967
