img_name,prefix,kelompok,label,nucleus_shape,split,r_lobus,r_pisah_v2,bridge_ratio_v2,n_lobus_persisten,status_topologi,luas_nukleus,piks_lubang,komponen_mentah,n_kejadian_total,r_pisah_v1,bridge_ratio_v1,r_lobus_v1,indeks_segmentasi
MO_36319_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,28.861739379323623,19.79898987322333,0.6859943405700354,2,normal,9331,0,1,19,,,,
MO_36866_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.04543109109048,nan,1.0,1,tak_pernah_pecah,8809,0,1,3,,,,
MO_37056_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,irregular,train,43.0,nan,1.0,1,tak_pernah_pecah,9563,0,1,4,,,,
MO_37313_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,42.37924020083418,nan,1.0,1,tak_pernah_pecah,12941,0,1,18,,,,
MO_37507_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-round,train,46.61544808322666,nan,1.0,1,tak_pernah_pecah,9983,0,1,8,,,,
MO_37784_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,41.10960958218893,nan,1.0,1,tak_pernah_pecah,8403,0,1,8,,,,
MO_38254_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,40.0,34.88552708502482,0.8721381771256205,2,normal,9298,0,1,9,,,,
MO_38756_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,35.05709628591621,21.587033144922902,0.615767859632894,2,normal,11080,0,1,22,,,,
MO_41924_ccrop.jpg,MO,Z_non_neutrofil,Monocyte,unsegmented-indented,train,44.77722635447622,nan,1.0,1,tak_pernah_pecah,7633,0,1,0,,,,
BA_100102_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,25.0,11.40175425099138,0.45607017003965516,4,normal,6008,0,1,16,,,,
BA_101381_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,23.769728648009426,2.0,0.08414063238233425,3,normal,5465,0,1,5,,,,
BA_101611_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,29.154759474226502,0.0,0.0,3,terpisah_di_nol,7437,0,2,5,,,,
BA_102750_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,39.698866482558415,nan,1.0,1,tak_pernah_pecah,7015,172,1,2,,,,
BA_10387_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,24.413111231467404,5.0,0.20480798012976012,2,normal,5737,0,1,14,,,,
BA_10622_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,22.80350850198276,15.297058540778355,0.670820393249937,4,normal,6568,0,1,18,,,,
BA_107595_ccrop.jpg,BA,Z_non_neutrofil,Basophil,unsegmented-band,train,26.476404589747453,14.866068747318506,0.5614836673509341,3,normal,5918,0,1,4,,,,
BA_107876_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,24.758836806279895,14.560219778561036,0.5880817379461035,5,normal,8737,0,1,16,,,,
BA_111710_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,29.966648127543394,24.166091947189145,0.8064329331840502,4,normal,7629,0,1,22,,,,
BA_112418_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,21.633307652783937,0.0,0.0,3,terpisah_di_nol,4761,0,2,10,,,,
BA_114542_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,29.966648127543394,25.942243542145693,0.8657038795840923,2,normal,6055,163,1,7,,,,
BA_114899_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,23.021728866442675,7.810249675906654,0.3392555668263109,3,normal,5407,0,1,9,,,,
BA_115323_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,29.068883707497267,nan,1.0,1,tak_pernah_pecah,4733,0,1,5,,,,
BA_115777_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,23.08679276123039,0.0,0.0,3,terpisah_di_nol,5828,0,2,8,,,,
BA_116477_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,24.596747752497688,21.93171219946131,0.8916508971083075,3,normal,5395,0,1,11,,,,
BA_119131_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,27.0,22.47220505424423,0.8323038908979344,2,normal,7163,280,1,16,,,,
BA_119883_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,21.095023109728988,11.180339887498949,0.5299989400031799,3,normal,4999,0,1,6,,,,
BA_120278_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,33.60059523282288,21.0,0.6249889281570244,2,normal,5883,24,1,2,,,,
BA_121453_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,21.02379604162864,14.560219778561036,0.6925590292890373,3,normal,5392,0,1,10,,,,
BA_124389_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,24.0,19.1049731745428,0.7960405489392833,4,normal,5478,0,1,11,,,,
BA_126424_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,22.135943621178654,16.492422502470642,0.7450517034517313,3,normal,6143,0,1,16,,,,
BA_126839_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,27.730849247724095,1.0,0.036060922298730945,2,normal,7322,0,1,11,,,,
BA_127306_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,28.635642126552707,19.72308292331602,0.6887599319809763,2,normal,6372,0,1,6,,,,
BA_127671_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,29.068883707497267,11.180339887498949,0.38461538461538464,2,normal,8323,0,1,17,,,,
BA_127868_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,28.861739379323623,10.04987562112089,0.34820755218656574,3,normal,6829,0,1,8,,,,
BA_128084_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,22.825424421026653,11.0,0.4819187497721559,2,normal,5944,0,1,9,,,,
BA_129641_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,27.294688127912362,15.620499351813308,0.5722908163892636,2,normal,5969,0,1,7,,,,
BA_129960_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,24.041630560342615,16.64331697709324,0.6922707232905777,3,normal,6508,0,1,20,,,,
BA_131174_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,25.059928172283335,6.324555320336759,0.2523772325625344,2,normal,5452,0,1,7,,,,
BA_136209_ccrop.jpg,BA,Z_non_neutrofil,Basophil,unsegmented-round,train,36.138621999185304,nan,1.0,1,tak_pernah_pecah,5375,0,1,2,,,,
BA_139275_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,30.463092423455635,14.142135623730951,0.46423834544262965,3,normal,7292,0,1,6,,,,
BA_141630_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,33.54101966249684,21.37755832643195,0.6373556481449131,2,normal,6698,0,1,7,,,,
BA_14309_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,38.07886552931954,27.16615541441225,0.713418192395862,2,normal,8761,0,1,7,,,,
BA_152708_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,42.7551166528639,nan,1.0,1,tak_pernah_pecah,7801,0,1,0,,,,
BA_154572_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,23.259406699226016,15.524174696260024,0.667436400979936,3,normal,6048,0,1,12,,,,
BA_155216_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,18.0,4.123105625617661,0.2290614236454256,3,normal,3903,0,1,10,,,,
BA_15551_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,29.546573405388315,nan,1.0,1,tak_pernah_pecah,5747,0,1,4,,,,
BA_157951_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,23.08679276123039,13.416407864998739,0.5811291331695447,2,normal,6727,0,1,26,,,,
BA_1581_ccrop.jpg,BA,Z_non_neutrofil,Basophil,unsegmented-indented,train,34.20526275297414,1.0,0.029235267310234306,2,normal,6745,0,2,7,,,,
BA_158249_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,24.351591323771842,0.0,0.0,6,terpisah_di_nol,7380,30,2,13,,,,
BA_161101_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,29.206163733020468,20.0,0.6847869573979007,2,normal,5552,1,1,2,,,,
BA_161905_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,30.805843601498726,nan,1.0,1,tak_pernah_pecah,4613,0,1,2,,,,
BA_162861_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,30.4138126514911,nan,1.0,1,tak_pernah_pecah,5192,0,1,7,,,,
BA_164170_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,23.600847442411894,19.1049731745428,0.8095036935076414,4,normal,6500,17,1,14,,,,
BA_166254_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,30.610455730027933,23.021728866442675,0.7520870995677158,3,normal,8251,0,1,9,,,,
BA_166905_ccrop.jpg,BA,Z_non_neutrofil,Basophil,unsegmented-round,train,41.23105625617661,nan,1.0,1,tak_pernah_pecah,7215,0,1,2,,,,
BA_168028_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,35.73513677041127,nan,1.0,1,tak_pernah_pecah,6702,73,1,2,,,,
BA_168566_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,33.12099032335839,nan,1.0,1,tak_pernah_pecah,7223,0,1,8,,,,
BA_172469_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,36.71511950137164,nan,1.0,1,tak_pernah_pecah,5831,0,1,2,,,,
BA_173620_ccrop.jpg,BA,Z_non_neutrofil,Basophil,unsegmented-band,train,21.0,13.45362404707371,0.6406487641463672,3,normal,5831,0,1,13,,,,
BA_174705_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,20.8806130178211,9.219544457292887,0.4415361009480051,4,normal,5957,0,1,21,,,,
BA_174731_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,22.47220505424423,17.11724276862369,0.7617073058609719,3,normal,6066,0,1,10,,,,
BA_178358_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,33.83784863137726,nan,1.0,1,tak_pernah_pecah,6666,0,1,6,,,,
BA_178853_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,33.015148038438355,18.0,0.5452042795338444,3,normal,11869,2,1,10,,,,
BA_180745_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,29.154759474226502,16.278820596099706,0.5583589400039664,2,normal,7939,0,1,10,,,,
BA_183362_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,28.861739379323623,7.0710678118654755,0.24499797877501264,2,normal,6008,0,1,5,,,,
BA_184105_ccrop.jpg,BA,Z_non_neutrofil,Basophil,unsegmented-indented,train,38.0,nan,1.0,1,tak_pernah_pecah,7004,0,1,4,,,,
BA_184682_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,20.248456731316587,8.06225774829855,0.39816652969059774,3,normal,4027,0,1,7,,,,
BA_189696_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,31.144823004794873,19.235384061671343,0.6176109608556767,2,normal,6941,0,1,8,,,,
BA_190505_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,24.73863375370596,7.615773105863909,0.3078493817275997,2,normal,7528,0,1,26,,,,
BA_191120_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,23.40939982143925,8.0,0.3417430630867044,3,normal,5788,0,1,14,,,,
BA_193488_ccrop.jpg,BA,Z_non_neutrofil,Basophil,unsegmented-round,train,37.12142238654117,nan,1.0,1,tak_pernah_pecah,4986,0,1,0,,,,
BA_193863_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,38.47076812334269,19.1049731745428,0.49661013040575563,2,normal,7944,4,1,2,,,,
BA_196745_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,33.12099032335839,7.615773105863909,0.22993796476227124,2,normal,7008,0,1,13,,,,
BA_197357_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,28.861739379323623,6.4031242374328485,0.22185510558729554,3,normal,6327,0,1,6,,,,
BA_198105_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,25.96150997149434,2.0,0.07703712157713453,2,normal,6278,0,1,21,,,,
BA_198565_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,25.238858928247925,11.180339887498949,0.44298119496145877,2,normal,4754,0,1,8,,,,
BA_200989_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,28.071337695236398,23.0,0.819341074860961,4,normal,8477,0,1,12,,,,
BA_201200_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,35.17101079013795,nan,1.0,1,tak_pernah_pecah,6964,0,1,11,,,,
BA_20201_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,27.459060435491963,0.0,0.0,2,terpisah_di_nol,8067,0,2,6,,,,
BA_202924_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,30.364452901377952,12.0,0.3951989531632706,2,normal,6383,0,1,5,,,,
BA_204774_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,28.635642126552707,0.0,0.0,4,terpisah_di_nol,8343,0,2,14,,,,
BA_206130_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,24.08318915758459,8.54400374531753,0.3547704454510229,2,normal,6733,2,1,20,,,,
BA_209608_ccrop.jpg,BA,Z_non_neutrofil,Basophil,unsegmented-band,train,27.85677655436824,12.083045973594572,0.43375607188477167,2,normal,7839,0,1,13,,,,
BA_210917_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,21.840329667841555,15.264337522473747,0.6989060034633762,5,normal,7643,0,1,15,,,,
BA_212748_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,34.52535300326414,17.88854381999832,0.5181277601508398,2,normal,6023,0,1,8,,,,
BA_214521_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,24.186773244895647,15.0,0.6201736729460423,2,normal,5192,0,1,4,,,,
BA_214889_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,22.090722034374522,4.0,0.18107149208503706,2,normal,6131,0,1,13,,,,
BA_215988_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,35.014282800023196,nan,1.0,1,tak_pernah_pecah,7638,376,1,3,,,,
BA_218293_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,28.600699292150182,7.0,0.244749260446273,3,normal,7054,0,1,10,,,,
BA_219183_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-multilobed,train,28.0178514522438,21.0,0.7495221407606621,2,normal,5374,0,1,6,,,,
BA_221009_ccrop.jpg,BA,Z_non_neutrofil,Basophil,segmented-bilobed,train,27.018512172212592,22.80350850198276,0.8439957151095541,3,normal,6643,0,1,10,,,,
BA_221057_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,34.539832078341085,nan,1.0,1,tak_pernah_pecah,7307,0,1,2,,,,
BA_223010_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,36.124783736376884,26.0,0.7197274920657465,2,normal,8451,473,1,2,,,,
BA_223705_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,34.058772731852805,nan,1.0,1,tak_pernah_pecah,6692,0,1,3,,,,
BA_223799_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,37.05401462729781,nan,1.0,1,tak_pernah_pecah,6105,0,1,0,,,,
BA_225229_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,39.35733730830886,28.653097563788805,0.7280242903459772,2,normal,8427,13,1,6,,,,
BA_225540_ccrop.jpg,BA,Z_non_neutrofil,Basophil,irregular,train,37.0,0.0,0.0,3,terpisah_di_nol,7900,50,2,9,,,,
