img_name,kelompok,nucleus_shape,split,bridge_ratio,r_pisah,r_lobus,n_lobus,status_topologi,luas_nukleus,keyakinan
SNE_846771_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.4225001562308232,9.899495124816896,23.43074902771996,4,normal,6735,0.0891668228974899
SNE_884479_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.4218787197638432,9.848857879638672,23.345235059857504,5,normal,9144,0.08854538643050991
SNE_89120_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.4216370213557839,8.0,18.97366596101028,5,normal,5203,0.08830368802245059
SNE_885644_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.4207031619116712,10.0,23.769728648009423,4,normal,5733,0.08736982857833786
SNE_892623_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.4130961922804546,7.071067810058594,17.11724276862369,4,normal,5152,0.07976285894712126
SNE_898586_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.4130232917833866,7.6157732009887695,18.43908891458577,4,normal,5440,0.07968995845005328
SNE_22896_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.4130232841040967,12.04159450531006,29.154759474226505,2,normal,6541,0.07968995077076341
SNE_882917_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.4109974681583703,7.071067810058594,17.204650534085253,4,normal,5879,0.07766413482503698
SNE_826401_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.4099387668068492,9.0,21.95449840010015,4,normal,5195,0.0766054334735159
SNE_374094_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,val,0.4099387668068492,9.0,21.95449840010015,3,normal,5661,0.0766054334735159
SNE_774800_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.409644015186457,7.0,17.08800749063506,3,normal,5472,0.07631068185312367
BNE_396853_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.2590638800092208,7.071067810058594,27.29468812791236,3,normal,7133,0.0742694533241125
BNE_723408_ccrop.jpg,A_sepakat_band,unsegmented-band,test,0.2599734734478726,7.0,26.92582403567252,2,normal,6346,0.07335985988546073
BNE_266388_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.2617119612951069,5.0,19.1049731745428,2,normal,5467,0.07162137203822644
BNE_196260_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.2617119612951069,5.0,19.1049731745428,3,normal,5947,0.07162137203822644
SNE_348778_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.4036351723828673,7.6157732009887695,18.867962264113206,4,normal,5009,0.07030183904953397
BNE_815174_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.2635231383473649,5.0,18.97366596101028,3,normal,5312,0.06981019498596841
SNE_502348_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,val,0.4031128883361816,8.062257766723633,20.0,3,normal,5687,0.06977955500284827
SNE_399708_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,val,0.4000000048507399,6.324555397033691,15.811388300841896,5,normal,5063,0.06666667151740657
SNE_829664_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.3949218925003979,9.219544410705566,23.345235059857504,4,normal,6213,0.06158855916706457
SNE_319081_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3928371005588107,7.071067810058594,18.0,4,normal,5041,0.0595037672254774
SNE_81065_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3882901373576604,7.0,18.027756377319943,2,normal,4332,0.054956804024327066
SNE_614953_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,val,0.3882901373576604,7.0,18.027756377319943,4,normal,5340,0.054956804024327066
SNE_987130_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,test,0.3868955106391102,8.485280990600586,21.93171219946131,3,normal,5576,0.05356217730577689
SNE_221335_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.3868955106391102,8.485280990600586,21.93171219946131,4,normal,5342,0.05356217730577689
SNE_975451_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.3821876718621461,10.198039054870604,26.68332812825267,2,normal,6889,0.04885433852881277
SNE_780200_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,val,0.3813142974919903,7.0,18.35755975068582,3,normal,4705,0.04798096415865699
SNE_10429_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.3806482844378258,7.810249805450439,20.518284528683196,4,normal,5561,0.047314951104492464
BNE_396832_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.2882136240755605,5.099019527435303,17.69180601295413,3,normal,4889,0.04511970925777281
BNE_388799_ccrop.jpg,A_sepakat_band,unsegmented-band,test,0.2896620610108287,7.0,24.166091947189145,3,normal,5111,0.04367127232250462
BNE_253038_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.2905080107295219,7.280109882354736,25.059928172283332,3,normal,5915,0.04282532260381139
SNE_504600_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,val,0.3749999921778234,6.7082037925720215,17.88854381999832,4,normal,5491,0.04166665884449011
SNE_881639_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3749999921778234,6.7082037925720215,17.88854381999832,4,normal,5393,0.04166665884449011
SNE_821872_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3740431278901907,7.810249805450439,20.8806130178211,2,normal,4854,0.04070979455685736
BNE_870956_ccrop.jpg,A_sepakat_band,unsegmented-band,test,0.2927014864079433,7.810249805450439,26.68332812825267,2,normal,6843,0.040631846925390014
SNE_868570_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,test,0.3721041960058526,6.7082037925720215,18.027756377319943,5,normal,5525,0.03877086267251928
SNE_235653_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3719166574024019,7.810249805450439,21.0,4,normal,6044,0.03858332406906856
SNE_64185_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,test,0.3713906729924638,7.211102485656738,19.4164878389476,5,normal,5657,0.038057339659130496
SNE_831020_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3711700746883798,7.6157732009887695,20.518284528683196,3,normal,5865,0.0378367413550465
SNE_383824_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.370241348626367,7.810249805450439,21.095023109728988,3,normal,5807,0.03690801529303367
SNE_624137_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,test,0.3689323936863109,7.0,18.97366596101028,3,normal,6236,0.03559906035297761
SNE_902453_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3660422545009899,6.4031243324279785,17.4928556845359,5,normal,5839,0.03270892116765661
SNE_939200_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,test,0.3658264565098154,6.0,16.401219466856727,3,normal,5331,0.032493123176482064
SNE_424615_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3622453902192062,7.6157732009887695,21.02379604162864,4,normal,6113,0.028912056885872894
BNE_544250_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3054152241459599,8.246211051940918,27.0,2,normal,6073,0.02791810918737342
SNE_110435_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.3605183418372233,7.0,19.4164878389476,4,normal,5180,0.027185008503889996
SNE_345629_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.3605183418372233,7.0,19.4164878389476,5,normal,5425,0.027185008503889996
BNE_741104_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3075911956037435,8.485280990600586,27.586228448267445,2,normal,5952,0.02574213772958983
SNE_909393_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3585173695994248,7.071067810058594,19.72308292331602,4,normal,5790,0.025184036266091503
SNE_682015_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.357606772618937,7.810249805450439,21.840329667841555,3,normal,5199,0.02427343928560366
SNE_364743_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3572500893460996,9.219544410705566,25.80697580112788,2,normal,5116,0.02391675601276627
BNE_296916_ccrop.jpg,A_sepakat_band,unsegmented-band,val,0.3100868371816782,8.062257766723633,26.0,2,normal,6294,0.02324649615165514
SNE_649885_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.3562906189915013,7.0,19.6468827043885,4,normal,5576,0.02295728565816796
BNE_341487_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3107515399423814,6.7082037925720215,21.587033144922906,3,normal,6116,0.0225817933909519
SNE_816195_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3549140885943757,7.0,19.72308292331602,3,normal,5300,0.02158075526104236
SNE_691541_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3547019201622801,7.6157732009887695,21.470910553583888,3,normal,4885,0.021368586828946767
BNE_556078_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3120691850957051,6.4031243324279785,20.518284528683196,3,normal,4826,0.021264148237628233
SNE_339035_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3535533905932738,6.0,16.97056274847714,5,normal,6538,0.02022005725994047
BNE_598279_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3134195703235227,7.071067810058594,22.56102834535696,2,normal,5625,0.019913763009810626
SNE_916750_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.3513199292599469,7.0,19.92485884517128,4,normal,5560,0.017986595926613558
SNE_248746_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3513199292599469,7.0,19.92485884517128,4,normal,5451,0.017986595926613558
SNE_801267_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,test,0.3508232119771921,6.324555397033691,18.027756377319943,4,normal,5457,0.01748987864385876
SNE_7466_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3492151461201685,9.219544410705566,26.40075756488817,2,normal,5795,0.015881812786835203
BNE_313131_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3176321782341463,5.830951690673828,18.35755975068582,4,normal,5264,0.015701155099187014
BNE_792019_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3186887167149405,7.211102485656738,22.62741699796952,3,normal,5416,0.014644616618392836
BNE_557210_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3192347537870488,8.0,25.059928172283332,2,normal,4891,0.014098579546284518
BNE_866984_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3194382824183434,7.071067810058594,22.13594362117865,3,normal,5516,0.013895050914989937
SNE_598198_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.3456343189400648,9.43398094177246,27.29468812791236,2,normal,6785,0.012300985606731485
BNE_692510_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3210806534276646,6.324555397033691,19.697715603592208,3,normal,4542,0.012252679905668695
SNE_193682_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,test,0.345490072572034,6.7082037925720215,19.4164878389476,2,normal,5220,0.012156739238700698
BNE_456543_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3214121731844815,7.071067810058594,22.0,2,normal,5074,0.011921160148851806
BNE_489079_ccrop.jpg,A_sepakat_band,unsegmented-band,test,0.3217191091409677,8.062257766723633,25.059928172283332,3,normal,5912,0.01161422419236563
BNE_277387_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3219604564814925,9.219544410705566,28.635642126552707,2,normal,6577,0.011372876851840796
BNE_962214_ccrop.jpg,A_sepakat_band,unsegmented-band,val,0.3224129400271938,7.071067810058594,21.93171219946131,3,normal,4875,0.01092039330613953
BNE_156651_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3224129400271938,7.071067810058594,21.93171219946131,2,normal,6819,0.01092039330613953
SNE_714010_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.343592123437219,5.830951690673828,16.97056274847714,5,normal,4621,0.010258790103885695
SNE_404595_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.3435590005883209,6.0,17.46424919657298,5,normal,5486,0.01022566725498758
BNE_225075_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3233808333817773,8.0,24.73863375370596,3,normal,5323,0.009952499951556004
SNE_815898_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3426823495024955,8.0,23.345235059857504,3,normal,5618,0.009349016169162172
BNE_411518_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3253956799405109,6.7082037925720215,20.615528128088304,3,normal,5065,0.00793765339282243
BNE_213160_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3253956799405109,6.7082037925720215,20.615528128088304,4,normal,6144,0.00793765339282243
BNE_181227_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3264312753646963,8.062257766723633,24.698178070456937,2,normal,5885,0.006902057968637021
BNE_594365_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3265455561315994,9.05538558959961,27.73084924772409,2,normal,6148,0.006787777201733902
SNE_874225_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,test,0.3401194277160256,9.48683261871338,27.892651361962702,2,normal,6797,0.006786094382692287
SNE_958281_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,train,0.3395760784978452,7.810249805450439,23.0,4,normal,7581,0.006242745164511898
SNE_4845_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3394112396240234,8.485280990600586,25.0,2,normal,5919,0.006077906290690105
SNE_30327_ccrop.jpg,B_sepakat_segmented,segmented-multilobed,val,0.3389171828350567,5.830951690673828,17.204650534085253,4,normal,4853,0.005583849501723359
BNE_764108_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3277773894276306,8.062257766723633,24.596747752497688,2,normal,5986,0.005555943905702687
SNE_219641_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3382994721798767,7.810249805450439,23.08679276123039,3,normal,5957,0.0049661388465434
BNE_657003_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3287979746107146,10.0,30.4138126514911,3,normal,6469,0.004535358722618732
BNE_360309_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3287979746107146,10.0,30.4138126514911,2,normal,5944,0.004535358722618732
BNE_295498_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3301737013738676,7.211102485656738,21.840329667841555,3,normal,5558,0.003159631959465725
SNE_818014_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3358545259485082,7.211102485656738,21.470910553583888,5,normal,7634,0.002521192615174861
SNE_831814_ccrop.jpg,B_sepakat_segmented,segmented-bilobed,train,0.3339737479575382,7.6157732009887695,22.80350850198276,4,normal,7291,0.000640414624204888
BNE_184051_ccrop.jpg,A_sepakat_band,unsegmented-band,train,0.3333333303161691,7.211102485656738,21.633307652783937,2,normal,4951,3.0171642406706667e-09
