ambang,J
0.148,0.5429892994570661
0.149,0.5450384797849349
0.15,0.5511860207685415
0.151,0.5566904749354278
0.152,0.5587396552632966
0.153,0.5648871962469031
0.154,0.5659117864108376
0.155,0.5689855569026409
0.156,0.5707731537610037
0.157,0.5728223340888725
0.158,0.5779452849085446
0.159,0.5840928258921512
0.16,0.5871665963839544
0.161,0.593314137367561
0.162,0.593314137367561
0.163,0.5988185915344473
0.164,0.602916952190185
0.165,0.6070153128459228
0.166,0.610089083337726
0.167,0.6152120341573981
0.168,0.6213595751410047
0.169,0.6213595751410047
0.17,0.6254579357967425
0.171,0.6264825259606768
0.17200000000000001,0.6326300669442835
0.17300000000000001,0.6326300669442835
0.17400000000000002,0.6357038374360866
0.17500000000000002,0.6377530177639555
0.176,0.6439005587475621
0.177,0.6469743292393654
0.178,0.6479989194032998
0.179,0.6541464603869063
0.18,0.658244821042644
0.181,0.6592694112065784
0.182,0.6633677718623161
0.183,0.6664415423541195
0.184,0.6695153128459228
0.185,0.6705399030098571
0.186,0.6705399030098571
0.187,0.6736136735016605
0.188,0.6746382636655949
0.189,0.6777120341573981
0.19,0.6797612144852669
0.191,0.6818103948131359
0.192,0.6828349849770703
0.193,0.6838595751410047
0.194,0.6838595751410047
0.195,0.6862902588160877
0.196,0.6862902588160877
0.197,0.6883394391439566
0.198,0.6914132096357598
0.199,0.6914132096357598
0.2,0.6934623899636286
0.201,0.6955115702914976
0.202,0.6958930736387117
0.203,0.6983237573137947
0.20400000000000001,0.7013975278055979
0.20500000000000002,0.7013975278055979
0.20600000000000002,0.7013975278055979
0.20700000000000002,0.7034467081334668
0.20800000000000002,0.7075450687892045
0.209,0.7075450687892045
0.21,0.7106188392810078
0.211,0.7126680196088766
0.212,0.7147171999367454
0.213,0.7177909704285488
0.214,0.7177909704285488
0.215,0.7212462442675662
0.216,0.7243200147593696
0.217,0.7243200147593696
0.218,0.7284183754151072
0.219,0.7294429655790418
0.22,0.7335413262347794
0.221,0.7376396868905171
0.222,0.7386642770544516
0.223,0.7427626377101892
0.224,0.7437872278741237
0.225,0.7448118180380581
0.226,0.7441687312213379
0.227,0.7462179115492067
0.228,0.7472425017131412
0.229,0.7472425017131412
0.23,0.7472425017131412
0.231,0.74929168204101
0.232,0.74929168204101
0.233,0.7554392230246165
0.234,0.7574884033524855
0.23500000000000001,0.7574884033524855
0.23600000000000002,0.7615867640082231
0.23700000000000002,0.7615867640082231
0.23800000000000002,0.7636359443360919
0.23900000000000002,0.7646605345000264
0.24,0.7677343049918297
0.241,0.7697834853196985
0.242,0.770808075483633
0.243,0.7749064361393707
0.244,0.7790047967951084
0.245,0.7810539771229772
0.246,0.7810539771229772
0.247,0.7820785672869117
0.248,0.783103157450846
0.249,0.785152337778715
0.25,0.7861769279426494
0.251,0.7882261082705182
0.252,0.7882261082705182
0.253,0.7892506984344526
0.254,0.790275288598387
0.255,0.7912998787623216
0.256,0.7943736492541248
0.257,0.7964228295819936
0.258,0.7964228295819936
0.259,0.797447419745928
0.26,0.7971858362764219
0.261,0.7992350166042907
0.262,0.7979488429708503
0.263,0.7989734331347846
0.264,0.7993549364819988
0.265,0.8014041168098677
0.266,0.8024287069738021
0.267,0.8055024774656054
0.268,0.8065270676295397
0.269,0.8075516577934743
0.27,0.8075516577934743
0.271,0.8096008381213431
0.272,0.8116500184492119
0.273,0.8126746086131463
0.274,0.8167729692688841
0.275,0.8177975594328185
0.276,0.8198467397606873
0.277,0.8198467397606873
0.278,0.8239451004164251
0.279,0.8249696905803594
0.28,0.8249696905803594
0.281,0.8300926414000316
0.28200000000000003,0.8300926414000316
0.28300000000000003,0.831117231563966
0.28400000000000003,0.831117231563966
0.28500000000000003,0.831117231563966
0.28600000000000003,0.8321418217279004
0.28700000000000003,0.8331664118918349
0.28800000000000003,0.8352155922197038
0.289,0.8366216857308524
0.29,0.8359785989141321
0.291,0.8353355120974119
0.292,0.8404584629170839
0.293,0.8418645564282325
0.294,0.8418645564282325
0.295,0.8439137367561014
0.296,0.8439137367561014
0.297,0.8439137367561014
0.298,0.8449383269200358
0.299,0.848012097411839
0.3,0.850061277739708
0.301,0.850061277739708
0.302,0.8510858679036424
0.303,0.8510858679036424
0.304,0.8510858679036424
0.305,0.8521104580675768
0.306,0.8514673712508566
0.307,0.852491961414791
0.308,0.8518488745980708
0.309,0.8528734647620052
0.31,0.8528734647620052
0.311,0.8515872911285647
0.312,0.8515872911285647
0.313,0.8509442043118444
0.314,0.852350297822993
0.315,0.852350297822993
0.316,0.852350297822993
0.317,0.8533748879869274
0.318,0.8537563913341416
0.319,0.8541378946813558
0.32,0.8528517210479153
0.321,0.8528517210479153
0.322,0.8502793737810342
0.323,0.8489932001475937
0.324,0.8503992936587423
0.325,0.8503992936587423
0.326,0.8491131200253018
0.327,0.8488515365557957
0.328,0.8492330399030098
0.329,0.8489714564335037
0.33,0.8489714564335037
0.331,0.8483283696167835
0.332,0.8493529597807179
0.333,0.8493529597807179
0.334,0.8497344631279322
0.335,0.8497344631279322
0.336,0.8507590532918666
0.337,0.8507590532918666
0.338,0.8501159664751463
0.339,0.8521651468030151
0.34,0.8522850666807232
0.341,0.8526665700279373
0.342,0.8520234832112171
0.343,0.851761899741711
0.34400000000000003,0.8531679932528595
0.34500000000000003,0.8525249064361393
0.34600000000000003,0.8545740867640083
0.34700000000000003,0.8539309999472879
0.34800000000000003,0.8532879131305677
0.34900000000000003,0.8532879131305677
0.35000000000000003,0.8536694164777819
0.35100000000000003,0.8546940066417164
0.352,0.8567431869695852
0.353,0.8567431869695852
0.354,0.8558385166833588
0.355,0.8572446101945075
0.356,0.8572446101945075
0.357,0.8576261135417216
0.358,0.8590322070528702
0.359,0.8594137104000843
0.36,0.8581275367666438
0.361,0.8582474566443519
0.362,0.8569612830109113
0.363,0.8579858731748458
0.364,0.8573427863581256
0.365,0.856056612724685
0.366,0.8570812028886194
0.367,0.8574627062358336
0.368,0.8568196194191134
0.369,0.8578442095830479
0.37,0.8578442095830479
0.371,0.8575826261135417
0.372,0.8587271361551843
0.373,0.8584655526856781
0.374,0.8584655526856781
0.375,0.860253149544041
0.376,0.860253149544041
0.377,0.8596100627273207
0.378,0.8596100627273207
0.379,0.8596100627273207
0.38,0.8589669759106004
0.381,0.8587053924410943
0.382,0.8590868957883084
0.383,0.8601114859522428
0.384,0.8594683991355226
0.385,0.8588253123188024
0.386,0.8562529650519214
0.387,0.8570159717463497
0.388,0.8557297981129092
0.389,0.857778978440778
0.39,0.857778978440778
0.391,0.8571358916240577
0.392,0.855206631173897
0.393,0.8555881345211112
0.394,0.8536588740709503
0.395,0.8527542037847241
0.396,0.8527542037847241
0.397,0.8521111169680038
0.398,0.8521111169680038
0.399,0.8488956828844025
0.4,0.8482525960676823
0.401,0.8454186653312952
0.402,0.8454186653312952
0.403,0.8441324916978546
0.404,0.844895498392283
0.405,0.8429662379421222
0.406,0.8416800643086817
0.40700000000000003,0.8384646302250803
0.40800000000000003,0.8371784565916399
0.40900000000000003,0.8371784565916399
0.41000000000000003,0.8383229666332823
0.41100000000000003,0.837418296347056
0.41200000000000003,0.8361321227136155
0.41300000000000003,0.834845949080175
0.41400000000000003,0.8353473723050973
0.41500000000000004,0.8340611986716567
0.41600000000000004,0.8314888514047757
0.417,0.8282734173211744
0.418,0.8250579832375732
0.419,0.8231287227874123
0.42,0.8211994623372516
0.421,0.819651705234305
0.422,0.8197716251120131
0.423,0.819510041642507
0.424,0.8188669548257868
0.425,0.8150084339254652
0.426,0.8130791734753043
0.427,0.8117929998418638
0.428,0.8098637393917031
0.429,0.8085775657582626
0.43,0.8085775657582626
0.431,0.8060052184913815
0.432,0.804457461388435
0.433,0.8031712877549945
0.434,0.8012420273048336
0.435,0.7986696800379526
0.436,0.7958357493015655
0.437,0.7945495756681251
0.438,0.7939064888514047
0.439,0.7906910547678034
0.44,0.789404881134363
0.441,0.7887617943176428
0.442,0.7855463602340413
0.443,0.7859278635812557
0.444,0.7839986031310948
0.445,0.7814262558642139
0.446,0.7788539085973328
0.447,0.7788539085973328
0.448,0.7715183701439039
0.449,0.7708752833271836
0.45,0.7689460228770229
0.451,0.7676598492435823
0.452,0.7670167624268621
0.453,0.7644444151599811
0.454,0.7631582415265405
0.455,0.7580135469927785
0.456,0.7535119392757367
0.457,0.7496534183754151
0.458,0.7500349217226293
0.459,0.7481056612724685
0.46,0.7468194876390281
0.461,0.7426993832692004
0.462,0.7394839491855991
0.463,0.734339254651837
0.464,0.7330530810183965
0.465,0.7321484107321702
0.466,0.7318868272626641
0.467,0.7309821569764376
0.468,0.7290528965262769
0.46900000000000003,0.729172816403985
0.47000000000000003,0.7272435559538242
0.47100000000000003,0.7253142955036636
0.47200000000000003,0.7244096252174372
0.47300000000000003,0.7244096252174372
0.47400000000000003,0.7173356702335143
0.47500000000000003,0.7157879131305678
0.47600000000000003,0.7138586526804069
0.47700000000000004,0.708713958146645
0.47800000000000004,0.7088338780243529
0.47900000000000004,0.7057383638184598
0.48,0.7038091033682989
0.481,0.7031660165515787
0.482,0.7009751726319118
0.483,0.70109509250962
0.484,0.6978796584260187
0.485,0.6959503979758579
0.486,0.6888764429919351
0.487,0.6892579463391493
0.488,0.6879717727057088
0.489,0.686042512255548
0.49,0.6832085815191609
0.491,0.681279321069
0.492,0.6803746507827737
0.493,0.6771592166991725
0.494,0.6758730430657319
0.495,0.6745868694322914
0.496,0.6733006957988509
0.497,0.6694421748985293
0.498,0.6681560012650888
0.499,0.6681560012650888
0.5,0.6642974803647673
0.501,0.6582481155447789
0.502,0.653746507827737
0.503,0.6531034210110168
0.504,0.648601813293975
0.505,0.6466725528438142
0.506,0.6415278583100522
0.507,0.6395985978598914
0.508,0.6370262505930104
0.509,0.6350969901428496
0.51,0.6338108165094091
0.511,0.6325246428759685
0.512,0.6293092087923673
0.513,0.6254506878920457
0.514,0.623521427441885
0.515,0.6222352538084445
0.516,0.6223551736861526
0.517,0.6178535659691107
0.518,0.6127088714353487
0.519,0.6094934373517473
0.52,0.6066595066153603
0.521,0.6040871593484792
0.522,0.6002286384481577
0.523,0.5976562911812766
0.524,0.5950839439143956
0.525,0.5918685098307943
0.526,0.5905823361973538
0.527,0.5841514680301513
0.528,0.5822222075799904
0.529,0.5809360339465499
0.53,0.5787451900268831
0.531,0.573600495493121
0.532,0.5733389120236151
0.533,0.5724342417373887
0.534,0.5711480681039481
0.535,0.5679326340203469
0.536,0.5674094670813347
0.537,0.5648371198144536
0.538,0.5622647725475726
0.539,0.5584062516472511
0.54,0.5571200780138106
0.541,0.5551908175636497
0.542,0.5526184702967688
0.543,0.545544515312846
0.544,0.5442583416794055
0.545,0.5403998207790839
0.546,0.5378274735122028
0.547,0.5371843866954826
0.548,0.5349935427758157
0.549,0.5337073691423752
0.55,0.5292057614253334
0.551,0.5266334141584523
0.552,0.5253472405250118
0.553,0.5218702229719044
0.554,0.5209655526856781
0.555,0.5187747087660113
0.556,0.5149161878656897
0.557,0.5110576669653681
0.558,0.5091284065152074
0.559,0.5046267987981656
0.56,0.5039837119814453
0.561,0.5024359548784988
0.562,0.5005066944283381
0.5630000000000001,0.4953619998945759
0.5640000000000001,0.4934327394444152
0.5650000000000001,0.49086039217753413
0.5660000000000001,0.4889311317273734
0.5670000000000001,0.48057100311001
0.5680000000000001,0.477998655843129
0.5690000000000001,0.47542630857624796
0.5700000000000001,0.47414013494280743
0.5710000000000001,0.4702816140424859
0.5720000000000001,0.46835235359232513
0.5730000000000001,0.468090770122819
0.5740000000000001,0.468090770122819
0.5750000000000001,0.4648753360392177
0.5760000000000001,0.4610168151388962
0.577,0.4578013810552949
0.578,0.4565152074218544
0.579,0.45265668652153285
0.58,0.45277660639924094
0.581,0.45020425913235995
0.582,0.4457026514153181
0.583,0.4399148700648358
0.584,0.4366994359812345
0.585,0.4341270887143535
0.586,0.43155474144747247
0.587,0.4283393073638712
0.588,0.4283393073638712
0.589,0.4238376996468294
0.59,0.42357611617732327
0.591,0.41971759527700175
0.592,0.41843142164356123
0.593,0.41264364029307893
0.594,0.41200055347635867
0.595,0.4094282062094776
0.596,0.40878511939275736
0.597,0.4055696853091561
0.598,0.4042835116757156
0.599,0.39978190395867375
0.6,0.39720955669179275
0.601,0.39308945232196507
0.602,0.39308945232196507
0.603,0.3918032786885246
0.604,0.38923093142164356
0.605,0.38601549733804225
0.606,0.3840862368878815
0.607,0.38151388962100047
0.608,0.3795846291708397
0.609,0.37829845553739916
0.61,0.3731537610036371
0.611,0.36865215328659534
0.612,0.36672289283643456
0.613,0.36350745875283325
0.614,0.3615781983026725
0.615,0.35900585103579147
0.616,0.3583627642190712
0.617,0.35771967740235094
0.618,0.3564335037689104
0.619,0.35321806968530917
0.62,0.3523133993990828
0.621,0.3445963575984397
0.622,0.34202401033155866
0.623,0.3388085762479574
0.624,0.3388085762479574
0.625,0.33495005534763583
0.626,0.33495005534763583
0.627,0.33044844763059406
0.628,0.32530375309683196
0.629,0.32337449264667123
0.63,0.31951597174634966
0.631,0.3163005376627484
0.632,0.3150143640293079
0.633,0.3098696694955458
0.634,0.3092265826788256
0.635,0.30665423541194453
0.636,0.30279571451162296
0.637,0.30022336724474197
0.638,0.2995802804280217
0.639,0.29738943650835487
0.64,0.29610326287491434
0.641,0.2948170892414739
0.642,0.2941740024247536
0.643,0.2890293078909915
0.644,0.2871000474408308
0.645,0.28452770017394974
0.646,0.2832415265405092
0.647,0.28131226609034843
0.648,0.2780968320067472
0.649,0.27681065837330665
0.65,0.2742383111064256
0.651,0.27102287702282435
0.652,0.2671643561225028
0.653,0.26587818248906225
0.654,0.2645920088556218
0.655,0.26201966158874074
0.656,0.2604719044857941
0.657,0.2585426440356333
0.658,0.2566133835854726
0.659,0.2566133835854726
0.66,0.2533979495018713
0.661,0.2514686890517105
0.662,0.24696708133466871
0.663,0.2456809077012282
0.664,0.24375164725106743
0.665,0.2422038901481208
0.666,0.2409177165146803
0.667,0.23898845606451952
0.668,0.23705919561435876
0.669,0.2344868483474777
0.67,0.23384376153075748
0.671,0.23127141426387643
0.672,0.2286990669969954
0.673,0.22805598018027515
0.674,0.2261267197301144
0.675,0.2241974592799536
0.676,0.22226819882979285
0.677,0.2196958515629118
0.678,0.2184096779294713
0.679,0.21712350429603078
0.68,0.2119788097622687
0.681,0.21004954931210795
0.682,0.20554794159506615
0.683,0.20554794159506615
0.684,0.20297559432818513
0.685,0.20104633387802434
0.686,0.20104633387802434
0.687,0.19847398661114332
0.6880000000000001,0.1959016393442623
0.6890000000000001,0.19525855252754204
0.6900000000000001,0.19397237889410152
0.6910000000000001,0.192686205260661
0.6920000000000001,0.19075694481050023
0.6930000000000001,0.19011385799377997
0.6940000000000001,0.1868984239101787
0.6950000000000001,0.18561225027673817
0.6960000000000001,0.18239681619313688
0.6970000000000001,0.18046755574297613
0.6980000000000001,0.17853829529281534
0.6990000000000001,0.17660903484265458
0.7000000000000001,0.17532286120921406
0.7010000000000001,0.17146434030889252
0.7020000000000001,0.17082125349217225
0.7030000000000001,0.170178166675452
0.704,0.1688919930420115
0.705,0.1688919930420115
0.706,0.1673442359390649
0.707,0.16670114912234466
0.708,0.16027028095514206
0.709,0.1596271941384218
0.71,0.15898410732170157
0.711,0.15512558642138002
0.712,0.15448249960465976
0.713,0.1538394127879395
0.714,0.15319632597121924
0.715,0.15255323915449898
0.716,0.15062397870433822
0.717,0.14805163143745717
0.718,0.14740854462073694
0.719,0.14676545780401667
0.72,0.14419311053713563
0.721,0.14290693690369513
0.722,0.1416207632702546
0.723,0.14097767645353435
0.724,0.13776224236993306
0.725,0.13647606873649254
0.726,0.1358329819197723
0.727,0.13326063465289126
0.728,0.13004520056928998
0.729,0.12811594011912922
0.73,0.12747285330240896
0.731,0.1268297664856887
0.732,0.1236143324020874
0.733,0.12104198513520636
0.734,0.11911272468504559
0.735,0.11846963786832533
0.736,0.11846963786832533
0.737,0.11782655105160508
0.738,0.11589729060144431
0.739,0.11525420378472405
0.74,0.11461111696800379
0.741,0.11332494333456328
0.742,0.11268185651784302
0.743,0.11268185651784302
0.744,0.10882333561752147
0.745,0.1068940751673607
0.746,0.10432172790047968
0.747,0.10239246745031891
0.748,0.10239246745031891
0.749,0.10174938063359865
0.75,0.10110629381687838
0.751,0.10046320700015814
0.752,0.09917703336671761
0.753,0.09853394654999736
0.754,0.0978908597332771
0.755,0.09531851246639607
0.756,0.09467542564967582
0.757,0.09403233883295556
0.758,0.09210307838279479
0.759,0.09017381793263402
0.76,0.09017381793263402
0.761,0.0888876442991935
0.762,0.0888876442991935
0.763,0.08824455748247324
0.764,0.08824455748247324
0.765,0.08760147066575298
0.766,0.08502912339887196
0.767,0.08374294976543145
0.768,0.08245677613199093
0.769,0.08117060249855042
0.77,0.07988442886510991
0.771,0.07988442886510991
0.772,0.07859825523166938
0.773,0.07795516841494914
0.774,0.07666899478150861
0.775,0.07666899478150861
0.776,0.0753828211480681
0.777,0.07409664751462759
0.778,0.07281047388118707
0.779,0.07281047388118707
0.78,0.07152430024774656
0.781,0.0708812134310263
0.782,0.0708812134310263
0.783,0.07023812661430605
0.784,0.06959503979758579
0.785,0.06830886616414528
0.786,0.06830886616414528
0.787,0.06766577934742501
0.788,0.06766577934742501
0.789,0.06766577934742501
0.79,0.0663796057139845
0.791,0.06573651889726424
0.792,0.06573651889726424
0.793,0.06445034526382373
0.794,0.06380725844710347
0.795,0.06380725844710347
0.796,0.06380725844710347
0.797,0.06380725844710347
0.798,0.06316417163038321
0.799,0.062259501344156865
0.8,0.061616414527436617
0.801,0.061616414527436617
0.802,0.061616414527436617
0.803,0.0603302408939961
0.804,0.0603302408939961
0.805,0.05968715407727584
0.806,0.05968715407727584
0.807,0.05968715407727584
0.808,0.05840098044383533
0.809,0.05840098044383533
0.81,0.057757893627115066
0.811,0.057757893627115066
0.812,0.057757893627115066
0.8130000000000001,0.056471719993674556
0.8140000000000001,0.055828633176954294
0.8150000000000001,0.05518554636023404
0.8160000000000001,0.054542459543513784
0.8170000000000001,0.054542459543513784
0.8180000000000001,0.054542459543513784
0.8190000000000001,0.05197011227663275
0.8200000000000001,0.05197011227663275
0.8210000000000001,0.051327025459912495
0.8220000000000001,0.051327025459912495
0.8230000000000001,0.05004085182647198
0.8240000000000001,0.05004085182647198
0.8250000000000001,0.04939776500975172
0.8260000000000001,0.04939776500975172
0.8270000000000001,0.04939776500975172
0.8280000000000001,0.04939776500975172
0.8290000000000001,0.05042235517368615
0.8300000000000001,0.05042235517368615
0.8310000000000001,0.05042235517368615
0.8320000000000001,0.049136181540245634
0.833,0.049136181540245634
0.834,0.04849309472352538
0.835,0.04849309472352538
0.836,0.047850007906805124
0.837,0.047850007906805124
0.838,0.047850007906805124
0.839,0.047850007906805124
0.84,0.047850007906805124
0.841,0.04656383427336461
0.842,0.04656383427336461
0.843,0.04656383427336461
0.844,0.04656383427336461
0.845,0.04592074745664435
0.846,0.04527766063992409
0.847,0.04527766063992409
0.848,0.044634573823203835
0.849,0.04399148700648358
0.85,0.04399148700648358
0.851,0.04399148700648358
0.852,0.04399148700648358
0.853,0.04399148700648358
0.854,0.04399148700648358
0.855,0.04399148700648358
0.856,0.04399148700648358
0.857,0.04334840018976332
0.858,0.04270531337304306
0.859,0.04206222655632281
0.86,0.04206222655632281
0.861,0.04206222655632281
0.862,0.04206222655632281
0.863,0.04206222655632281
0.864,0.04141913973960255
0.865,0.04141913973960255
0.866,0.04141913973960255
0.867,0.04077605292288229
0.868,0.04077605292288229
0.869,0.04013296610616204
0.87,0.04013296610616204
0.871,0.04013296610616204
0.872,0.04013296610616204
0.873,0.03948987928944178
0.874,0.03948987928944178
0.875,0.03884679247272152
0.876,0.03756061883928101
0.877,0.03691753202256075
0.878,0.03691753202256075
0.879,0.03691753202256075
0.88,0.03627444520584049
0.881,0.034988271572399976
0.882,0.033702097938959466
0.883,0.033702097938959466
0.884,0.033702097938959466
0.885,0.033702097938959466
0.886,0.033702097938959466
0.887,0.033702097938959466
0.888,0.033702097938959466
0.889,0.033702097938959466
0.89,0.033702097938959466
0.891,0.033702097938959466
0.892,0.033059011122239204
0.893,0.033059011122239204
0.894,0.033059011122239204
0.895,0.033059011122239204
0.896,0.033059011122239204
0.897,0.033059011122239204
0.898,0.033059011122239204
0.899,0.033059011122239204
0.9,0.03241592430551895
0.901,0.03241592430551895
0.902,0.03241592430551895
0.903,0.03241592430551895
0.904,0.03241592430551895
0.905,0.03241592430551895
0.906,0.03241592430551895
0.907,0.031772837488798694
0.908,0.031772837488798694
0.909,0.031772837488798694
0.91,0.031772837488798694
0.911,0.031772837488798694
0.912,0.031772837488798694
0.913,0.031772837488798694
0.914,0.031772837488798694
0.915,0.031772837488798694
0.916,0.031772837488798694
0.917,0.031772837488798694
0.918,0.031129750672078432
0.919,0.031129750672078432
0.92,0.031129750672078432
0.921,0.031129750672078432
0.922,0.031129750672078432
0.923,0.031129750672078432
0.924,0.031129750672078432
0.925,0.031129750672078432
0.926,0.031129750672078432
0.927,0.030486663855358177
0.928,0.030486663855358177
0.929,0.030486663855358177
0.93,0.030486663855358177
0.931,0.030486663855358177
0.932,0.030486663855358177
0.933,0.030486663855358177
0.934,0.030486663855358177
0.935,0.030486663855358177
0.936,0.030486663855358177
0.937,0.030486663855358177
0.9380000000000001,0.030486663855358177
0.9390000000000001,0.030486663855358177
0.9400000000000001,0.030486663855358177
0.9410000000000001,0.030486663855358177
0.9420000000000001,0.030486663855358177
0.9430000000000001,0.030486663855358177
0.9440000000000001,0.030486663855358177
0.9450000000000001,0.030486663855358177
0.9460000000000001,0.030486663855358177
0.9470000000000001,0.030486663855358177
0.9480000000000001,0.030486663855358177
0.9490000000000001,0.030486663855358177
0.9500000000000001,0.030486663855358177
0.9510000000000001,0.030486663855358177
0.9520000000000001,0.030486663855358177
0.9530000000000001,0.030486663855358177
0.9540000000000001,0.030486663855358177
0.9550000000000001,0.030486663855358177
0.9560000000000001,0.030486663855358177
0.9570000000000001,0.030486663855358177
0.9580000000000001,0.030486663855358177
0.9590000000000001,0.030486663855358177
0.96,0.030486663855358177
0.961,0.030486663855358177
0.962,0.030486663855358177
0.963,0.030486663855358177
0.964,0.030486663855358177
0.965,0.030486663855358177
0.966,0.030486663855358177
0.967,0.030486663855358177
0.968,0.030486663855358177
0.969,0.030486663855358177
0.97,0.030486663855358177
0.971,0.030486663855358177
0.972,0.030486663855358177
0.973,0.030486663855358177
0.974,0.030486663855358177
0.975,0.030486663855358177
0.976,0.030486663855358177
0.977,0.030486663855358177
0.978,0.030486663855358177
0.979,0.030486663855358177
0.98,0.030486663855358177
0.981,0.030486663855358177
0.982,0.030486663855358177
0.983,0.030486663855358177
0.984,0.030486663855358177
0.985,0.030486663855358177
0.986,0.030486663855358177
0.987,0.030486663855358177
0.988,0.030486663855358177
0.989,0.030486663855358177
0.99,0.030486663855358177
0.991,0.030486663855358177
0.992,0.030486663855358177
0.993,0.030486663855358177
0.994,0.030486663855358177
0.995,0.030486663855358177
0.996,0.030486663855358177
0.997,0.030486663855358177
0.998,0.030486663855358177
0.999,0.030486663855358177
1.0,0.030486663855358177
