img_name,tinggi,lebar,piks_sitoplasma,piks_nukleus,piks_vakuola,piks_trombosit,piks_sel_lain,luas_sel,luas_sel_rel,rasio_NC,frak_vakuola,n_lobus,nuc_solidity,nuc_eccentricity,nuc_circularity,sel_solidity,sel_eccentricity,cyto_R,cyto_G,cyto_B,cyto_std,cyto_entropi,nuc_std,nuc_gray_std,label,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity,path,split,ada_gambar,ada_mask,prefix,kelompok
BNE_25765_ccrop.jpg,360,360,11917,5298,0,0,54416,17215,0.1328317901234567,0.3077548649433633,0.0,1,0.8761369274020175,0.8727391426694509,0.5669620083691479,0.9566546262850792,0.716222268120663,198.67055466979943,160.35654946714777,177.5746412687757,22.01097935612241,3.412363755126244,38.703770455363546,21.3878964110085,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_25765_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_27915_ccrop.jpg,360,360,8918,5050,0,200,58574,13968,0.1077777777777777,0.3615406643757159,0.0,1,0.8582596872875595,0.8821422126201568,0.3688693309436191,0.990287132222616,0.4791243681793891,206.8231666292891,169.3451446512671,177.54922628392015,14.316697185907422,2.4542437646439867,38.93183624888998,17.266870484278268,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_27915_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_100878_ccrop.jpg,360,360,6488,5582,0,444,37874,12070,0.0931327160493827,0.4624689312344656,0.0,1,0.91194249305669,0.8254108277696964,0.6904623604258027,0.9890199934447722,0.2094067273719503,192.26972872996305,153.615598027127,176.7165536374846,15.706317925040942,2.8027389380607484,38.47178931231623,18.18889272834632,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_100878_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_101082_ccrop.jpg,360,360,9449,5645,0,0,55228,15094,0.116466049382716,0.3739896647674572,0.0,1,0.8898171500630517,0.5020169696163268,0.3751241067554701,0.9866649235194144,0.8818727503337646,215.47221928246373,179.85903270187322,183.892052069002,12.876677299929172,2.2938346507075105,39.45269057003244,22.669503820573365,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_101082_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_101234_ccrop.jpg,360,360,8543,5383,0,694,49285,13926,0.1074537037037037,0.3865431566853368,0.0,1,0.8286637931034483,0.5909955386878173,0.393495139747419,0.9882202668180528,0.3526058585012056,198.7624956104413,163.05887861407,175.22287252721526,18.7200026766899,3.0558546512334903,38.79299852510108,17.050664975653177,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_101234_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_102129_ccrop.jpg,360,360,8252,7579,0,0,43561,15831,0.1221527777777777,0.4787442359926726,0.0,1,0.8913324708926261,0.7282206668553665,0.4221149427442919,0.986170809194543,0.2293030695306308,197.3868153174988,153.66759573436744,176.41626272418807,19.13469972989113,3.199907212730094,37.39709891041165,22.714039376246596,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_102129_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_102779_ccrop.jpg,360,360,10469,6820,0,0,47305,17289,0.1334027777777778,0.3944704725548036,0.0,1,0.842807711319822,0.8199575030404632,0.4690641552839647,0.9904330889092576,0.3097624717708422,214.77313974591647,177.97191708854714,180.52602922915275,13.1384393988643,2.4885729055065533,37.82647809897792,22.258111598478305,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_102779_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_102912_ccrop.jpg,360,360,8575,6558,0,0,66841,15133,0.1167669753086419,0.433357562941915,0.0,1,0.7999512076116125,0.6688227910938507,0.407164370218599,0.9839401820546164,0.5920578496169631,170.93679300291546,123.62880466472303,169.48186588921283,28.43937371613273,3.789043355887791,38.247816728270365,20.589439439192734,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_102912_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_103440_ccrop.jpg,360,360,9061,6326,0,0,41807,15387,0.1187268518518518,0.4111262754273088,0.0,1,0.873756906077348,0.9102616434422318,0.5154396616311557,0.9890724432731246,0.1391444106848159,156.9460324467498,105.65368060920429,166.1477761836442,25.897239726181045,3.573481514064904,36.845632775371634,22.1556641132736,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_103440_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_104344_ccrop.jpg,360,360,14441,14319,0,248,49267,28760,0.2219135802469135,0.4978789986091794,0.0,2,0.984435368142179,0.5433025504795209,0.3397059761244452,0.9889407716883756,0.5191991577907195,195.26570182120352,162.01281074717818,181.75382591233293,26.73893618874722,3.4328479567161168,37.4740572042674,21.423603819129717,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_104344_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_105060_ccrop.jpg,360,360,7936,5271,0,0,74174,13207,0.1019058641975308,0.3991065344135686,0.0,1,0.8777685262281432,0.8693870305043903,0.6326796314759721,0.9797477744807122,0.4754792334330337,198.3664314516129,158.71282762096774,176.1195816532258,14.604961998537227,2.732117463749678,38.47562155880469,19.574875387739198,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_105060_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_105090_ccrop.jpg,360,360,10748,5098,0,0,64593,15846,0.1222685185185185,0.3217215701123312,0.0,1,0.7469597069597069,0.862451995946073,0.416624734788771,0.9561334701019732,0.5241379256162911,202.0376814291031,162.425474506885,178.46529586899888,20.412411739564096,3.273264576514325,39.70811389054378,19.38816444487665,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_105090_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_105145_ccrop.jpg,360,360,6173,4637,0,0,39402,10810,0.0834104938271605,0.42895467160037,0.0,1,0.8556929322753275,0.8836279404633405,0.5690201107550384,0.9882073315659566,0.3130687905470888,196.7667260651223,151.36546249797505,171.0954155191965,18.738202001850816,3.123560944158436,37.273362252041686,17.33872847040956,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_105145_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_106934_ccrop.jpg,360,360,7175,4824,0,0,60744,11999,0.0925848765432098,0.4020335027918993,0.0,1,0.8246153846153846,0.5198905411983306,0.3150979789828688,0.9880599472990778,0.3811560472276898,190.26731707317077,144.91135888501742,164.06006968641114,18.41998687441701,3.12693262662136,38.54298941369857,14.72369531617518,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_106934_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_108207_ccrop.jpg,360,360,13591,6207,0,0,48852,19798,0.1527623456790123,0.3135165168198808,0.0,1,0.9522859772936484,0.7414192633881351,0.729736250536381,0.9906429822366776,0.1994489264940412,200.70745346184972,150.7131189757928,173.5104848796998,17.02599140934716,2.912490515105264,38.13279728165685,18.79800829384427,Neutrophil,big,round,unsegmented-indented,low,densely,no,clear,light blue,small,pink,yes,BNE_108207_ccrop.jpg,train,True,True,BNE,E_lainnya
BNE_109895_ccrop.jpg,360,360,8866,6612,0,0,24687,15478,0.119429012345679,0.4271869750613774,0.0,1,0.8571428571428571,0.7445963445990034,0.463922059698595,0.9890727842034636,0.2236417896767835,172.92973155876382,129.47360703812316,172.20257162192647,22.867865853399888,3.45760042147974,36.71246437237351,23.189941130381666,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_109895_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_111339_ccrop.jpg,360,360,11006,6383,0,123,52833,17389,0.1341743827160494,0.3670711369256426,0.0,1,0.8425290390707497,0.4715089939918727,0.3940675731358584,0.9905440045571062,0.1620470263635079,221.2087043430856,187.42022533163728,185.88306378339087,12.793282826332057,2.404796492154201,39.71602528542492,21.00774066710976,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_111339_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_111504_ccrop.jpg,360,360,9199,5438,0,373,61753,14637,0.1129398148148148,0.3715242194438751,0.0,1,0.8910371948222185,0.7406502090530585,0.3628188352018668,0.98972209074312,0.2142011178157235,188.7583432981846,146.96923578649853,178.06326774649418,19.04727942435276,3.106008903445348,40.00356462453201,18.54147466437575,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_111504_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_112944_ccrop.jpg,360,360,10498,5915,0,0,51323,16413,0.1266435185185185,0.3603850606226771,0.0,1,0.8332159459078744,0.5563709223179895,0.4082094478575817,0.9896888567293776,0.4270137722959597,217.33949323680704,184.4765669651362,186.1166888931225,12.731812894753142,2.4379730511679627,39.3179259174358,22.852670034032148,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_112944_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_112967_ccrop.jpg,360,360,9030,5349,0,0,53636,14379,0.110949074074074,0.3720008345503859,0.0,1,0.8487781656616947,0.8169525060533772,0.5270532584802844,0.9789624183006536,0.6677602413489004,203.85127353266887,167.09900332225914,179.353488372093,18.813091943896648,3.147604796009256,39.04806548223933,17.699478991498758,Neutrophil,big,irregular,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_112967_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_113656_ccrop.jpg,360,360,7732,3904,0,321,46382,11636,0.0897839506172839,0.3355104847026469,0.0,1,0.785829307568438,0.9281248328868278,0.4526331302103693,0.9897082589095858,0.3416101593045934,210.68947232281428,172.28078116916708,179.5117692705639,14.654921488563447,2.4852290050238817,38.46907219502604,16.69152174542772,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_113656_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_114654_ccrop.jpg,360,360,16677,6665,0,0,40499,23342,0.180108024691358,0.2855368006169137,0.0,1,0.8640134819808141,0.8885968782435986,0.4974357942144435,0.9846037035474754,0.3989472278684041,208.58133956946693,167.1115908136955,176.89320621214847,20.703133654368404,3.3244275274179245,38.0535104661682,22.03895685206851,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_114654_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_115189_ccrop.jpg,360,360,8853,5310,0,703,58896,14163,0.1092824074074074,0.3749205676763397,0.0,1,0.906452714236941,0.4118120790190754,0.4774356145151479,0.9894508872432584,0.3821145321081528,204.40743250875408,160.96554840167175,174.42471478594825,13.766382296296996,2.529782641735755,39.12273149221581,18.09109110299705,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_115189_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_115257_ccrop.jpg,360,360,7708,4362,0,0,70803,12070,0.0931327160493827,0.3613918806959403,0.0,1,0.8920245398773006,0.6456956240088688,0.4736419039902341,0.99023709902371,0.374477510533541,211.81266216917487,176.33938764919563,183.31266216917487,10.588510214601929,2.19914750688664,40.0076598079964,22.263379098296834,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_115257_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_118878_ccrop.jpg,360,360,7261,4948,0,0,59546,12209,0.0942052469135802,0.4052747972806945,0.0,1,0.8081006042789483,0.7806420541895503,0.4363098514519016,0.9888231959180368,0.4346224045755137,204.29692879768623,160.8597989257678,174.3175871092136,13.745875872368464,2.5003980839246625,36.94872358102079,19.414615540220616,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_118878_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_121986_ccrop.jpg,360,360,10730,5963,0,232,51859,16693,0.128804012345679,0.3572155993530222,0.0,1,0.8437809537285977,0.8061897089160344,0.4868160594331446,0.9906237018574564,0.2379311113206008,204.9857409133271,157.05992544268406,175.65032618825722,14.516095030127664,2.637650806831437,38.97312116448046,20.863704653792663,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_121986_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_124082_ccrop.jpg,360,360,10231,5581,0,925,50143,15812,0.1220061728395061,0.3529597773842651,0.0,1,0.7486250838363514,0.8404008253064035,0.3694621259779632,0.9897965571205009,0.1459061995230818,185.49731209070472,140.7992376111817,168.2750464275242,19.8246925947273,3.2409284738583284,38.89059199478943,16.62383252268325,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_124082_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_124086_ccrop.jpg,360,360,11232,5016,0,0,54747,16248,0.1253703703703703,0.3087149187592319,0.0,1,0.8361393565594266,0.83171558874191,0.4910148083777339,0.9907921214708214,0.3406904803545228,191.53703703703704,143.84891381766383,169.70236823361824,14.101766285922324,2.705114550365811,39.043470499909255,16.33123797877359,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_124086_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_125415_ccrop.jpg,360,360,10417,5973,0,0,47105,16390,0.126466049382716,0.3644295302013423,0.0,1,0.8625270758122744,0.8858454531822332,0.4876324539651472,0.9893758300132802,0.4112428618214703,198.1039646731305,152.58769319381778,172.84986080445427,15.162498775103131,2.7963497998104705,38.271709335630064,22.353170315634667,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,nil,yes,BNE_125415_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_125604_ccrop.jpg,360,360,7324,5497,0,733,60833,12821,0.0989274691358024,0.4287497075111146,0.0,1,0.8087391496248345,0.8780043030568978,0.4536162884728712,0.9888169057535092,0.4057102719327845,208.4051064991808,169.68787547788094,179.0791916985254,14.244462693487428,2.5874790596211925,38.96736974022765,19.76605753948781,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_125604_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_125774_ccrop.jpg,360,360,7387,5281,0,335,67272,12668,0.0977469135802469,0.4168771708241238,0.0,1,0.8624857096194676,0.8378828833221201,0.3253330965703382,0.9810268721443508,0.2194891918447953,192.11939894409096,147.15337755516447,173.0143495329633,16.390061032330376,2.8973453807396075,39.39237177274955,18.20580598517845,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_125774_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_125889_ccrop.jpg,360,360,10784,5681,0,300,51968,16465,0.1270447530864197,0.3450349225630124,0.0,1,0.8996041171813143,0.3954777778045397,0.6459887574097279,0.9904355149181906,0.1693407878792324,197.10645400593472,160.77392433234422,177.15012982195844,15.777945785098558,2.8568165781613457,38.07407900202669,17.751678776107372,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_125889_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_126596_ccrop.jpg,360,360,7031,5026,0,0,62370,12057,0.0930324074074074,0.4168532802521357,0.0,1,0.9134860050890584,0.5936130650980371,0.3499660067276012,0.9870650839132216,0.4167339645773023,208.02602759209216,166.49736879533495,179.5761627080074,14.054752484004103,2.368088397045628,39.72973387286167,19.11367217965888,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_126596_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_127951_ccrop.jpg,360,360,6458,5115,0,470,49808,11573,0.0892978395061728,0.4419770154670353,0.0,1,0.8822007588823733,0.5291851263212551,0.5858972893701333,0.9847685500340368,0.1151641083582235,186.1848869619077,140.92768659027564,172.5593062867761,24.54355983632788,3.5842084437796533,37.96857066572627,15.66113503191388,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_127951_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_128335_ccrop.jpg,360,360,12123,5576,0,0,50047,17699,0.1365663580246913,0.3150460477993106,0.0,1,0.856396866840731,0.880957999082763,0.5071475791145975,0.9891577711954396,0.2553988573231894,190.2020951909593,147.56314443619567,177.21950012373176,17.51701382890683,3.0538279252681497,38.045093931408246,18.529876135058213,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_128335_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_128511_ccrop.jpg,360,360,10473,6088,0,969,56931,16561,0.1277854938271605,0.3676106515307046,0.0,1,0.7931214174048984,0.7503108589874901,0.3777449130755986,0.9886573935884424,0.1946149957043594,189.2473025876062,145.53910054425666,168.42366084216556,21.58294223292503,3.3988047171717013,37.843291021554165,16.680033865654256,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_128511_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_128562_ccrop.jpg,360,360,9501,4979,0,947,43867,14480,0.1117283950617284,0.343853591160221,0.0,1,0.8097251585623678,0.7562715203560432,0.4536865866776022,0.9889359377134272,0.3674306095656722,212.46247763393328,175.1331438795916,180.26449847384487,13.230041169898834,2.394320423720176,39.671226341902745,17.79045303941243,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_128562_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_129177_ccrop.jpg,360,360,9723,5018,0,0,57663,14741,0.1137422839506172,0.3404110982972661,0.0,1,0.92480648728345,0.8487908253048189,0.6768829269681211,0.9871425701466552,0.5334767507561604,196.04710480304436,151.704617916281,168.84840069937263,20.18389610867959,3.302862633341948,37.52066359372823,15.242394836681385,Neutrophil,small,round,irregular,low,densely,no,clear,light blue,small,pink,yes,BNE_129177_ccrop.jpg,train,True,True,BNE,E_lainnya
BNE_129649_ccrop.jpg,360,360,8897,4587,0,440,52714,13484,0.1040432098765432,0.3401809552061702,0.0,1,0.8588279348436623,0.9235118531554638,0.4892008535100304,0.9878388278388278,0.3721510999923152,198.6659548162302,149.7938630999213,171.66134652129932,18.242041013771917,3.04927303844708,38.52226998044489,17.59689875687858,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_129649_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_131871_ccrop.jpg,360,360,9474,4702,0,327,51983,14176,0.1093827160493827,0.3316873589164785,0.0,1,0.8470545847595028,0.6729850501243506,0.4667299071153556,0.9897367869859668,0.2180954647222763,211.93118007177537,170.72799240025333,178.4036309900781,14.808193240409205,2.656271909269018,38.8483601586392,21.108605187476822,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_131871_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_133048_ccrop.jpg,360,360,8428,5265,0,0,53156,13693,0.1056558641975308,0.3845030307456364,0.0,1,0.8642481943532502,0.5971747302833947,0.3481550377953503,0.9898077201098744,0.2247423854111659,187.42418130042716,143.90982439487422,170.04734219269102,18.926279019929584,3.1064594674379085,38.30639174004119,20.09613987647172,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_133048_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_133301_ccrop.jpg,360,360,13193,6164,0,0,29588,19357,0.1493595679012345,0.3184377744485199,0.0,1,0.8298330640818524,0.895992123853067,0.5212107035318657,0.9889643897205334,0.4318498947075555,206.70165997119685,169.64541802471007,178.66702038960054,17.932583400627056,3.04796567180718,37.41893140736023,23.293139346479723,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_133301_ccrop.jpg,train,True,True,BNE,A_sepakat_band
BNE_135293_ccrop.jpg,360,360,9059,5314,806,328,52730,15179,0.1171219135802469,0.3500889386652612,0.0530996771855853,1,0.8011457862204131,0.7914318655453423,0.4577436451522308,0.9887311099531004,0.3210671760025551,211.59289104757696,172.06656363837067,178.83221106082348,16.723823716004073,2.990521514308473,36.84694067678598,18.692291166198583,Neutrophil,small,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_135293_ccrop.jpg,train,True,True,BNE,A_sepakat_band
