img_name,galat,lub_n,lub_lebar_maks,lub_piks,br_0,st_0,rp_0,rl_0,nl_0,lu_0,br_1,st_1,rp_1,rl_1,nl_1,lu_1,br_1.5,st_1.5,rp_1.5,rl_1.5,nl_1.5,lu_1.5,br_2,st_2,rp_2,rl_2,nl_2,lu_2,br_2.5,st_2.5,rp_2.5,rl_2.5,nl_2.5,lu_2.5,br_3,st_3,rp_3,rl_3,nl_3,lu_3,br_4,st_4,rp_4,rl_4,nl_4,lu_4,br_5,st_5,rp_5,rl_5,nl_5,lu_5,br_6,st_6,rp_6,rl_6,nl_6,lu_6,br_8,st_8,rp_8,rl_8,nl_8,lu_8,br_12,st_12,rp_12,rl_12,nl_12,lu_12,br_999,st_999,rp_999,rl_999,nl_999,lu_999
BA_32996_ccrop.jpg,,0,0.0,0,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227,1.0,tak_pernah_pecah,,38.8329756778952,1,7227
BA_34424_ccrop.jpg,,0,0.0,0,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279,0.7269390393784592,normal,16.97056274847714,23.345235059857504,1,5279
BA_35708_ccrop.jpg,,0,0.0,0,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339,0.37247907550120535,normal,11.40175425099138,30.610455730027933,2,8339
LY_47940_ccrop.jpg,,0,0.0,0,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726,1.0,tak_pernah_pecah,,34.713109915419565,1,5726
LY_48852_ccrop.jpg,,0,0.0,0,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977,1.0,tak_pernah_pecah,,39.92492955535426,1,6977
LY_51513_ccrop.jpg,,0,0.0,0,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970,1.0,tak_pernah_pecah,,39.84971769034255,1,5970
EO_8539_ccrop.jpg,,0,0.0,0,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475,0.2926470867450292,normal,5.830951894845301,19.924858845171276,2,4475
EO_8635_ccrop.jpg,,0,0.0,0,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233,0.10897928500669322,normal,2.23606797749979,20.518284528683193,3,5233
EO_8741_ccrop.jpg,,0,0.0,0,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000,0.08784104611578832,normal,2.23606797749979,25.45584412271571,2,8000
EO_9228_ccrop.jpg,,1,10.0,229,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.12196734422726126,normal,3.0,24.596747752497688,2,7046,0.6431920864232732,normal,21.0,32.64965543462902,1,7275,0.6431920864232732,normal,21.0,32.64965543462902,1,7275
EO_9265_ccrop.jpg,,0,0.0,0,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788,0.15636456680019054,normal,4.47213595499958,28.600699292150182,2,6788
EO_10150_ccrop.jpg,,0,0.0,0,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598,0.0839772956084863,normal,2.23606797749979,26.627053911388696,2,6598
EO_12586_ccrop.jpg,,0,0.0,0,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647,0.08695652173913043,normal,2.0,23.0,2,6647
EO_14468_ccrop.jpg,,0,0.0,0,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744,0.30264102760794276,normal,7.810249675906654,25.80697580112788,2,4744
BA_21413_ccrop.jpg,,0,0.0,0,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725,0.43701422443753785,normal,12.0,27.459060435491963,2,6725
BA_22197_ccrop.jpg,,1,4.47213595499958,91,0.46696419087073,normal,12.529964086141668,26.832815729997478,2,6939,0.46696419087073,normal,12.529964086141668,26.832815729997478,2,6939,0.46696419087073,normal,12.529964086141668,26.832815729997478,2,6939,0.46696419087073,normal,12.529964086141668,26.832815729997478,2,6939,0.46696419087073,normal,12.529964086141668,26.832815729997478,2,6939,0.46696419087073,normal,12.529964086141668,26.832815729997478,2,6939,0.46696419087073,normal,12.529964086141668,26.832815729997478,2,6939,0.9013878188659974,normal,29.068883707497267,32.2490309931942,1,7030,0.9013878188659974,normal,29.068883707497267,32.2490309931942,1,7030,0.9013878188659974,normal,29.068883707497267,32.2490309931942,1,7030,0.9013878188659974,normal,29.068883707497267,32.2490309931942,1,7030,0.9013878188659974,normal,29.068883707497267,32.2490309931942,1,7030
BA_24720_ccrop.jpg,,0,0.0,0,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232,0.0,terpisah_di_nol,0.0,23.08679276123039,4,6232
BA_25245_ccrop.jpg,,0,0.0,0,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258,0.4634695932428228,normal,12.165525060596439,26.248809496813376,2,6258
BA_25610_ccrop.jpg,,0,0.0,0,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086,1.0,tak_pernah_pecah,,29.427877939124322,1,6086
BA_26315_ccrop.jpg,,0,0.0,0,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431,1.0,tak_pernah_pecah,,35.608987629529715,1,6431
BA_30267_ccrop.jpg,,1,8.246211251235321,85,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.31149591164298934,normal,7.0,22.47220505424423,3,6165,0.5048437942940055,normal,12.0,23.769728648009426,2,6250,0.5048437942940055,normal,12.0,23.769728648009426,2,6250
BA_31317_ccrop.jpg,,0,0.0,0,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505,0.0,terpisah_di_nol,0.0,27.586228448267445,2,6505
LY_64434_ccrop.jpg,,0,0.0,0,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342,1.0,tak_pernah_pecah,,38.18376618407357,1,6342
LY_64544_ccrop.jpg,,0,0.0,0,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442,1.0,tak_pernah_pecah,,38.01315561749642,1,5442
