img_name,tinggi,lebar,piks_sitoplasma,piks_nukleus,piks_vakuola,piks_trombosit,piks_sel_lain,luas_sel,luas_sel_rel,rasio_NC,frak_vakuola,n_lobus,nuc_solidity,nuc_eccentricity,nuc_circularity,sel_solidity,sel_eccentricity,cyto_R,cyto_G,cyto_B,cyto_std,cyto_entropi,nuc_std,nuc_gray_std,label,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity,path,split,ada_gambar,ada_mask
BNE_17008_ccrop.jpg,360,360,12405,6206,0,0,38010,18611,0.1436033950617284,0.3334587072161625,0.0,1,0.9321117452688495,0.4488645764239777,0.3981278921132034,0.9868497799459144,0.5849145708969054,223.28512696493348,184.05916968964127,184.18419991938734,13.203484626993086,2.5232168958268484,38.224609315579094,21.38751804090832,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_17008_ccrop.jpg,train,True,True
BNE_21130_ccrop.jpg,360,360,7952,6375,0,0,37147,14327,0.11054783950617283,0.44496405388427446,0.0,1,0.8308353968460837,0.6071064715422538,0.3596938368372578,0.9902543544373791,0.3680016846413772,184.90518108651912,143.2228370221328,170.87374245472836,15.66816501701615,2.894733230324282,37.92427800424116,20.635817640401307,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_21130_ccrop.jpg,train,True,True
BNE_24354_ccrop.jpg,360,360,11398,6750,0,0,55051,18148,0.14003086419753086,0.371941811769892,0.0,1,0.870181771303339,0.8388687860162299,0.48268595400779063,0.9891535400882978,0.4427006042967759,209.62844358659413,173.41033514651693,183.2509212142481,15.418327983347487,2.7570360586003497,39.301549605562734,23.06427491293763,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_24354_ccrop.jpg,train,True,True
BNE_25765_ccrop.jpg,360,360,11917,5298,0,0,54416,17215,0.13283179012345678,0.30775486494336335,0.0,1,0.8761369274020175,0.8727391426694509,0.5669620083691479,0.9566546262850791,0.716222268120663,198.67055466979946,160.35654946714777,177.5746412687757,22.01097935612241,3.4123637551262433,38.703770455363546,21.3878964110085,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_25765_ccrop.jpg,train,True,True
BNE_27915_ccrop.jpg,360,360,8918,5050,0,200,58574,13968,0.10777777777777778,0.3615406643757159,0.0,1,0.8582596872875595,0.8821422126201568,0.3688693309436191,0.9902871322226161,0.47912436817938914,206.8231666292891,169.3451446512671,177.54922628392015,14.316697185907422,2.4542437646439867,38.93183624888998,17.266870484278268,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_27915_ccrop.jpg,train,True,True
EO_7922_ccrop.jpg,360,360,9787,6526,0,320,49799,16313,0.1258719135802469,0.4000490406424324,0.0,1,0.7791308500477555,0.7130256776273187,0.3768771884647317,0.9894462303633166,0.20589983457809297,192.35444978032083,132.19505466435066,161.21017676509655,19.571803851570667,3.1641079787749957,38.50743693004181,20.53559838900763,Eosinophil,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_7922_ccrop.jpg,train,True,True
EO_8539_ccrop.jpg,360,360,7417,4475,0,0,34286,11892,0.09175925925925926,0.37630339724184325,0.0,1,0.6162214266042413,0.8990569980761892,0.2870964371182694,0.9864786395686437,0.12109423462776492,166.83699609006337,90.98570850748281,135.12956721046245,17.515896065769105,2.8723766385404694,37.24637604466012,16.940589398502915,Eosinophil,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_8539_ccrop.jpg,train,True,True
EO_8635_ccrop.jpg,360,360,9629,5233,0,668,46008,14862,0.11467592592592593,0.3521060422554165,0.0,1,0.7407984144960362,0.8404757926878081,0.276763003587601,0.9887565697558379,0.12580283834109462,170.66268563713783,92.11153806210406,140.1666839754907,18.025563450279282,2.9127132706531342,38.40159267230195,18.622590963656783,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_8635_ccrop.jpg,train,True,True
EO_8741_ccrop.jpg,360,360,11143,8000,0,1035,56387,19143,0.14770833333333333,0.4179073290497832,0.0,1,0.8495274503557396,0.8462366476838641,0.3240992395851865,0.9901210303092997,0.3767925149072824,189.74199048730145,133.41855873642646,162.5342367405546,20.572147966499198,3.2532351712725514,38.15982585714245,21.70474438658868,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_8741_ccrop.jpg,train,True,True
EO_9228_ccrop.jpg,360,360,9560,7046,0,0,54784,16606,0.12813271604938273,0.4243044682644827,0.0,1,0.8685897435897436,0.8799245726806634,0.33761199252734475,0.9896894928184039,0.31662138990556404,188.53985355648535,120.74905857740586,153.20732217573223,21.146694476842438,3.263897210163516,38.46534295631837,19.579305046535527,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_9228_ccrop.jpg,train,True,True
EO_9265_ccrop.jpg,360,360,11348,6788,0,199,43750,18136,0.13993827160493827,0.37428319364799295,0.0,1,0.6949933449370329,0.8942922132418372,0.34998213877218554,0.9883378746594006,0.27775508361076623,167.82287627775818,112.67315826577371,153.4525907648925,24.750280601450964,3.5621837174568807,38.75066283129518,19.193360051498843,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_9265_ccrop.jpg,train,True,True
EO_10150_ccrop.jpg,360,360,8664,6598,0,0,39167,15262,0.11776234567901235,0.4323155549731359,0.0,1,0.6802763171460975,0.8917591426623149,0.32175733408315654,0.9905244029075805,0.33149227007663706,182.389081255771,113.40627885503231,148.7472299168975,18.504991694782632,3.07877347992912,37.77540123951601,22.55748208813701,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_10150_ccrop.jpg,train,True,True
EO_12586_ccrop.jpg,360,360,11215,6647,0,940,63645,17862,0.13782407407407407,0.3721307804277237,0.0,1,0.6703307785397338,0.9249753236479639,0.28804797496315826,0.9879424778761062,0.42920433157520976,168.83646901471243,100.83415069103879,142.1865358894338,24.455465861302514,3.4205895756131612,37.88331290188428,21.517613342702063,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_12586_ccrop.jpg,train,True,True
EO_14468_ccrop.jpg,360,360,7560,4744,0,0,41543,12304,0.09493827160493827,0.3855656697009103,0.0,1,0.8998482549317147,0.8137046063966548,0.5126211676480571,0.98676718261288,0.372161067974837,174.4691798941799,111.67645502645503,149.04589947089949,19.159738952944878,3.1301973823515405,37.48516476220589,16.353018700164295,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_14468_ccrop.jpg,train,True,True
BA_21413_ccrop.jpg,360,360,3178,6725,0,0,41971,9903,0.07641203703703704,0.6790871453095022,0.0,1,0.8315815506368245,0.6191900073643543,0.38789654497892506,0.982635443540385,0.6513927811646951,123.24638137193203,77.83543108873505,176.00471994965386,27.67910252628055,3.720285990736236,49.40076525955451,13.076724220789753,Basophil,small,round,irregular,high,densely,no,clear,light blue,coarse,purple,yes,BA_21413_ccrop.jpg,train,True,True
BA_22197_ccrop.jpg,360,360,7217,6939,0,436,58953,14156,0.10922839506172839,0.49018084204577567,0.0,1,0.9105104317018764,0.6925629722401345,0.47432862939606724,0.9756702736232683,0.5184228970532392,141.40113620617984,93.37106831093251,158.22876541499238,41.819557357884825,4.226996854283012,37.58536312622248,21.15448468056731,Basophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes,BA_22197_ccrop.jpg,train,True,True
BA_24720_ccrop.jpg,360,360,5160,6232,0,0,46409,11392,0.08790123456790123,0.5470505617977528,0.0,3,0.841099564197117,0.8681025202774033,0.2195622794213603,0.9855523834241716,0.2952686390057276,133.83042635658916,84.7922480620155,151.02577519379844,38.26254385745509,4.071033819771075,37.17171887313913,17.877501909428666,Basophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,coarse,purple,yes,BA_24720_ccrop.jpg,train,True,True
BA_25245_ccrop.jpg,360,360,3669,6258,0,0,43009,9927,0.07659722222222222,0.6304019341190692,0.0,1,0.8937446443873179,0.6699158752523452,0.45307572073215174,0.9612665827442626,0.37878691255132546,111.35650040883074,69.8659035159444,147.64186426819296,37.30139559906208,3.965707340744884,37.039215421939545,13.430568799042804,Basophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,coarse,purple,yes,BA_25245_ccrop.jpg,train,True,True
BA_25610_ccrop.jpg,360,360,5817,6086,0,0,41959,11903,0.09184413580246914,0.511299672351508,0.0,1,0.9232402912621359,0.7512322440823499,0.6279809167721656,0.9860823461187971,0.5630268792834057,149.64844421523122,90.74780814853017,156.6988138215575,34.73843821497075,3.9702904347799577,37.28848776304923,16.569375102379958,Basophil,small,round,unsegmented-indented,low,densely,no,clear,light blue,coarse,purple,yes,BA_25610_ccrop.jpg,train,True,True
BA_26315_ccrop.jpg,360,360,5265,6431,0,0,53594,11696,0.09024691358024692,0.5498461012311902,0.0,1,0.9482453553524034,0.6004126225136165,0.7565362518186368,0.9850922260591257,0.7548003110384298,111.74738841405508,73.3099715099715,147.63057929724596,41.48943558572462,3.986214992782348,37.60765794141439,17.7830949209348,Basophil,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes,BA_26315_ccrop.jpg,train,True,True
BA_30267_ccrop.jpg,360,360,5259,6165,0,48,52218,11424,0.08814814814814814,0.5396533613445378,0.0,1,0.8481221626083367,0.6884135601158622,0.346479759471166,0.9751600512163893,0.35187466472288326,120.9819357292261,68.76174177600305,148.29834569309756,35.364615101925885,3.919641073644288,37.63138727700712,16.68060517817227,Basophil,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes,BA_30267_ccrop.jpg,train,True,True
BA_31317_ccrop.jpg,360,360,7610,6505,0,231,57166,14115,0.10891203703703704,0.46085724406659584,0.0,2,0.9562392509077011,0.8777808142023494,0.3500780333381336,0.9334082793281312,0.7072852739481166,117.82680683311432,70.89014454664914,146.70801576872537,40.00536612995464,4.003090755757748,36.626217766308926,21.011185461224763,Basophil,big,irregular,irregular,low,densely,no,clear,light blue,coarse,purple,yes,BA_31317_ccrop.jpg,train,True,True
BA_32490_ccrop.jpg,360,360,6339,6872,0,1539,41197,13211,0.10193672839506172,0.520172583453183,0.0,1,0.8914256064340381,0.8143399606487489,0.4018896988666121,0.9558642645249982,0.7241927027531866,118.14544880896041,68.62375769048745,144.1047483830257,38.47366088555755,4.012300381344013,36.32679554341157,21.614355680573386,Basophil,big,irregular,irregular,low,densely,no,clear,light blue,coarse,purple,yes,BA_32490_ccrop.jpg,train,True,True
BA_32675_ccrop.jpg,360,360,5926,7319,0,275,53361,13245,0.10219907407407407,0.5525858814647037,0.0,1,0.8657440264963331,0.5693578760523134,0.48063259765596333,0.9843924191750278,0.2771019147726643,161.25177185285185,102.22257846776915,163.14967937900775,29.406743641212614,3.755277980779203,37.22456745139434,19.12549740409651,Basophil,small,round,unsegmented-band,low,densely,no,clear,light blue,coarse,purple,yes,BA_32675_ccrop.jpg,train,True,True
BA_32996_ccrop.jpg,360,360,3490,7227,0,1822,62881,10717,0.0826929012345679,0.6743491648782308,0.0,1,0.9428571428571428,0.2644350215909543,0.662488421789929,0.9709186446820076,0.3383640851866197,107.92893982808023,59.4756446991404,140.01547277936962,38.991923726964416,3.86174114382963,36.30113876805484,14.987625263202105,Basophil,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes,BA_32996_ccrop.jpg,train,True,True
BA_34424_ccrop.jpg,360,360,3855,5279,0,0,61693,9134,0.0704783950617284,0.5779505145609809,0.0,1,0.8495333118764081,0.769732402461188,0.48306735056957323,0.9762719110731082,0.39457303478493916,123.64357976653696,78.34552529182879,151.85551232166017,37.29937031210311,4.082160168062921,36.86813781100438,16.251545409102302,Basophil,small,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes,BA_34424_ccrop.jpg,train,True,True
BA_35708_ccrop.jpg,360,360,6541,8339,0,644,56808,14880,0.11481481481481481,0.5604166666666667,0.0,1,0.9026845637583892,0.4469933387222587,0.44478260321194196,0.9875887701599522,0.34267113549673583,121.9818070631402,71.2603577434643,148.01391224583398,35.60067955437028,3.9397136924960052,35.853882077151496,19.88745606307597,Basophil,big,round,irregular,low,densely,no,clear,light blue,coarse,purple,yes,BA_35708_ccrop.jpg,train,True,True
LY_47940_ccrop.jpg,360,360,1756,5726,0,0,37891,7482,0.05773148148148148,0.7653033948142208,0.0,1,0.9575250836120401,0.6331006829596735,0.7851194824803772,0.9870712401055409,0.20674452784015104,112.26936218678816,84.35478359908883,158.10193621867882,24.001449115699913,3.532960633701248,37.33470542766007,12.118589889200132,Lymphocyte,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no,LY_47940_ccrop.jpg,train,True,True
LY_48852_ccrop.jpg,360,360,2445,6977,0,0,50552,9422,0.07270061728395062,0.7405009552112078,0.0,1,0.9647400442477876,0.5391733165836687,0.8264718433743733,0.9829942618675013,0.35027478190916383,143.84907975460123,113.9918200408998,167.39918200408997,23.152295205948572,3.4658529130747113,37.62388362674212,14.151882943622173,Lymphocyte,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no,LY_48852_ccrop.jpg,train,True,True
LY_51513_ccrop.jpg,360,360,1977,5970,0,0,55164,7947,0.06131944444444445,0.7512268780671951,0.0,1,0.9814236396514877,0.43229231047431627,0.879221582260044,0.9748527968596663,0.3583464718438998,138.96914516944867,100.60343955488113,163.75214972180072,22.232830391696677,3.3935376970763453,38.17764463328526,11.343859585868962,Lymphocyte,small,round,unsegmented-round,high,densely,no,clear,purple blue,nil,nil,no,LY_51513_ccrop.jpg,train,True,True
LY_51625_ccrop.jpg,360,360,821,5442,0,0,52956,6263,0.048325617283950614,0.8689126616637394,0.0,1,0.9826652221018418,0.4004469066584029,0.9040396606451414,0.965916101172116,0.33803331236514805,163.25943970767358,135.5822168087698,171.6967113276492,35.490815269431344,4.044682491502711,37.67294085182781,13.041343474477403,Lymphocyte,small,round,unsegmented-round,high,densely,no,clear,light blue,nil,nil,no,LY_51625_ccrop.jpg,train,True,True
LY_51843_ccrop.jpg,360,360,1467,5320,0,0,49323,6787,0.052368827160493826,0.7838514807720642,0.0,1,0.9784807798418246,0.372995830792336,0.8601116689777184,0.9559154929577465,0.47035405542032743,105.69188820722563,75.85821404226313,155.78459441036128,34.07222696647439,3.904925544696199,38.344592969510884,11.329813051846898,Lymphocyte,small,irregular,unsegmented-round,high,densely,no,clear,blue,nil,nil,no,LY_51843_ccrop.jpg,train,True,True
LY_56612_ccrop.jpg,360,360,1401,6517,0,0,49048,7918,0.06109567901234568,0.8230613791361455,0.0,1,0.9811803673592292,0.49640000111543087,0.8779277615609778,0.9568580060422961,0.5478392057732941,115.12205567451821,84.38829407566024,157.11420413990007,35.95056283602815,3.985640527111167,37.23500116834837,15.331214770536254,Lymphocyte,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no,LY_56612_ccrop.jpg,train,True,True
LY_57780_ccrop.jpg,360,360,1438,4647,0,951,48719,6085,0.04695216049382716,0.7636811832374691,0.0,1,0.9841168996188056,0.6384182923461624,0.8919915653502299,0.9759422614274258,0.5953808018935048,136.48956884561892,108.56745479833101,164.93324061196105,33.091601691874,3.979224424844256,36.88991418268856,12.618641141842874,Lymphocyte,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no,LY_57780_ccrop.jpg,train,True,True
LY_59662_ccrop.jpg,360,360,1471,5933,0,495,53385,7404,0.05712962962962963,0.8013236088600756,0.0,1,0.9858757062146892,0.3746753545124617,0.9077228541277814,0.9854918141887395,0.46801765732093425,92.99660095173351,64.91162474507138,153.40380693405845,26.508141123354193,3.5210422242481103,38.0636721443305,12.198210831568595,Lymphocyte,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no,LY_59662_ccrop.jpg,train,True,True
LY_60053_ccrop.jpg,360,360,3236,7312,0,0,57534,10548,0.08138888888888889,0.6932119833143724,0.0,1,0.9458026128573277,0.5727424912953413,0.7651634323601357,0.9773906597479615,0.25477186021348375,163.9588998763906,131.65296662546353,173.22033374536466,22.82660689798152,3.389035798537103,36.726594034419094,16.46415178477301,Lymphocyte,small,round,unsegmented-indented,high,densely,no,frosted,light blue,nil,nil,no,LY_60053_ccrop.jpg,train,True,True
LY_63391_ccrop.jpg,360,360,1351,5562,0,933,54377,6913,0.05334104938271605,0.8045710979314336,0.0,1,0.9844247787610619,0.5601091823037546,0.8810045937842769,0.9820997300752948,0.34117848856481814,89.86898593634345,64.0,155.019985196151,26.746080504974486,3.494974623047311,38.46777379226707,9.717087507627797,Lymphocyte,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no,LY_63391_ccrop.jpg,train,True,True
LY_64218_ccrop.jpg,360,360,2852,6559,0,0,52930,9411,0.07261574074074074,0.696950377218149,0.0,1,0.980858381935098,0.4937725978482458,0.8821834772529438,0.9822565494207285,0.3954956257458949,134.88499298737727,105.58485273492286,164.79032258064515,23.799572862932436,3.511212904639396,36.668797380762896,15.504315869803476,Lymphocyte,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no,LY_64218_ccrop.jpg,train,True,True
LY_64434_ccrop.jpg,360,360,3551,6342,0,716,52572,9893,0.07633487654320988,0.6410593348832507,0.0,1,0.9811262376237624,0.6924091617511334,0.8508535509569906,0.9736246432437752,0.6109586853673797,153.67051534778935,118.57758377921712,167.89073500422415,29.195068675811836,3.8044471407257534,37.625114206688025,13.106776413024317,Lymphocyte,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no,LY_64434_ccrop.jpg,train,True,True
LY_64544_ccrop.jpg,360,360,510,5442,0,735,70290,5952,0.045925925925925926,0.9143145161290323,0.0,1,0.9768443726440496,0.40953532503944207,0.8870115185823423,0.9715964740450539,0.36291220404991525,150.6921568627451,123.95294117647059,174.42745098039217,27.478626809367068,3.7134005766934304,39.68915266162203,10.518324846245243,Lymphocyte,small,round,unsegmented-round,high,densely,no,clear,light blue,nil,nil,no,LY_64544_ccrop.jpg,train,True,True
LY_65073_ccrop.jpg,360,360,2181,6567,0,498,33388,8748,0.0675,0.7506858710562414,0.0,1,0.9770867430441899,0.42285182942595056,0.8624987754629623,0.9680203607391834,0.31484790433305826,105.00183402109124,77.90004585052728,158.18340210912424,26.961757079399323,3.6433517589148883,37.57824737964464,12.042738192898337,Lymphocyte,small,irregular,unsegmented-round,high,densely,no,clear,blue,nil,nil,no,LY_65073_ccrop.jpg,train,True,True
LY_65844_ccrop.jpg,360,360,3300,7496,0,1335,57183,10796,0.08330246913580247,0.6943312337902927,0.0,1,0.9799973852791215,0.5155828698800649,0.8573721318030519,0.9398450422216419,0.3801028896087898,133.5760606060606,109.54151515151516,169.60151515151514,26.321936416817298,3.65725119524736,38.37074818373541,14.571911750220753,Lymphocyte,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no,LY_65844_ccrop.jpg,train,True,True
LY_68814_ccrop.jpg,360,360,1720,5186,0,0,46149,6906,0.053287037037037036,0.750941210541558,0.0,1,0.981267738883633,0.6393899275222542,0.87044069591192,0.9752859765569835,0.4163289673119348,141.70406976744187,113.89593023255814,169.09883720930233,37.15585182729772,4.129019007228976,37.79629686405516,12.395577011175979,Lymphocyte,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no,LY_68814_ccrop.jpg,train,True,True
MO_26771_ccrop.jpg,360,360,10620,8437,3606,450,40743,22663,0.17486882716049382,0.37228081013105063,0.15911397431937518,1,0.903899721448468,0.72454435672476,0.5668596400901422,0.9752560461313367,0.622125729791547,189.46516007532958,163.86544256120527,184.53239171374764,17.585942126540086,3.0775629221795566,37.21567958453965,22.723867118415683,Monocyte,big,irregular,unsegmented-indented,low,loosely,yes,frosted,light blue,nil,nil,no,MO_26771_ccrop.jpg,train,True,True
MO_27445_ccrop.jpg,360,360,6330,8004,0,0,29443,14334,0.11060185185185185,0.5583926329007953,0.0,1,0.9507067347665994,0.6662649216443289,0.767757270866128,0.9879385209180509,0.569612005883833,142.44044233807267,114.5736176935229,167.80631911532384,30.741710540152454,3.802448741486832,36.99924434906415,17.779767711411754,Monocyte,small,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no,MO_27445_ccrop.jpg,train,True,True
MO_28078_ccrop.jpg,360,360,3933,9529,0,0,46188,13462,0.10387345679012346,0.7078443024810578,0.0,1,0.9304755394980959,0.41091933508212247,0.7198815143200723,0.9761438619389456,0.5179308122136217,122.44800406814137,89.2646834477498,161.06712433257056,36.95714152402982,4.029395491678816,37.14195390275281,18.047458572892925,Monocyte,small,round,unsegmented-indented,high,loosely,no,frosted,blue,nil,nil,no,MO_28078_ccrop.jpg,train,True,True
MO_29936_ccrop.jpg,360,360,9309,11983,0,256,54865,21292,0.16429012345679012,0.5627935374788653,0.0,1,0.881686410124347,0.6326365724901094,0.48942391926622697,0.9822392397471975,0.4990913099425371,192.95284133634118,162.90095606402406,181.80320120313675,13.749111155495827,2.6011599362994726,36.40998112528057,17.081356258125197,Monocyte,big,irregular,unsegmented-indented,low,loosely,no,clear,light blue,nil,nil,no,MO_29936_ccrop.jpg,train,True,True
MO_30883_ccrop.jpg,360,360,7834,9637,0,0,41195,17471,0.1348070987654321,0.5515997939442505,0.0,1,0.9630258818826821,0.7048482587576168,0.7828811994218651,0.9900827382976312,0.6439314305402648,151.58973704365587,115.58539698749043,168.6063313760531,17.587151133174363,3.065833903415605,36.42080501707024,20.04212745507499,Monocyte,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no,MO_30883_ccrop.jpg,train,True,True
MO_33803_ccrop.jpg,360,360,7449,10699,0,0,48226,18148,0.14003086419753086,0.589541547277937,0.0,1,0.9326998518001918,0.5882601323294917,0.6301980748773938,0.9916939890710382,0.5364281018519471,169.23801852597663,138.1903611222983,173.56651899583838,14.059001746364055,2.7197937258082105,35.76720484912721,19.034797233471235,Monocyte,big,round,unsegmented-indented,low,loosely,no,clear,blue,nil,nil,no,MO_33803_ccrop.jpg,train,True,True
MO_35781_ccrop.jpg,360,360,4860,8949,0,0,51275,13809,0.10655092592592592,0.6480556159026721,0.0,1,0.8428934727324103,0.5500280785307772,0.47787814879695395,0.9893251182117782,0.2619769911676319,135.79444444444445,98.34156378600824,161.90473251028806,20.620752936133382,3.289247888018954,37.31718087615469,18.379397715117417,Monocyte,small,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no,MO_35781_ccrop.jpg,train,True,True
